step	time	mass	force_x	force_y	force_z	torque_x	torque_y	torque_z
2819	1.9361255e+00	5.2359903e-04	1.9822437e-05	-3.6969966e-21	3.7485487e-20	5.2789749e-24	-5.3716497e-23	-1.4299337e-21
2820	1.9368624e+00	5.2359903e-04	1.9818804e-05	1.7820368e-21	-9.7049613e-21	3.7567288e-23	7.2878422e-22	-1.6479551e-21
2821	1.9375993e+00	5.2359903e-04	1.9815202e-05	-1.4491375e-21	-2.8803678e-20	-3.4670768e-23	8.6042538e-22	-5.6657469e-22
2822	1.9383362e+00	5.2359903e-04	1.9811631e-05	9.3799506e-21	9.7826641e-21	-6.9078420e-24	8.9338498e-23	4.9666190e-22
2823	1.9390732e+00	5.2359903e-04	1.9808092e-05	-3.3902481e-20	1.6992458e-20	1.6519769e-23	-3.7926953e-22	-2.0394520e-22
2824	1.9398101e+00	5.2359903e-04	1.9804584e-05	-4.1127263e-21	-1.1712218e-20	4.2592895e-25	1.0112457e-21	-2.5914081e-22
2825	1.9405471e+00	5.2359903e-04	1.9801107e-05	4.4860942e-20	-3.0825529e-20	-5.3580495e-23	3.5439576e-22	-5.4322934e-22
2826	1.9412841e+00	5.2359903e-04	1.9797660e-05	2.9116856e-21	-6.6007936e-21	-1.0939082e-24	-2.3419308e-24	1.2757360e-22
2827	1.9420212e+00	5.2359903e-04	1.9794242e-05	-1.3962838e-21	7.6404352e-21	3.4115390e-23	-2.9845588e-22	-2.1429900e-21
2828	1.9427582e+00	5.2359903e-04	1.9790853e-05	2.3209576e-20	-5.8143841e-21	-2.1396977e-23	3.7294115e-22	-1.1572823e-21
2829	1.9434953e+00	5.2359903e-04	1.9787493e-05	-2.0176695e-20	1.9741244e-21	1.3603614e-23	-2.5243549e-23	-3.9090523e-22
2830	1.9442323e+00	5.2359903e-04	1.9784161e-05	-7.5923918e-21	-7.7079599e-21	2.9373370e-23	8.5063857e-22	-1.4758355e-21
2831	1.9449694e+00	5.2359903e-04	1.9780860e-05	-6.6662691e-21	-2.1813976e-20	1.6340037e-23	1.4732963e-21	6.2043910e-22
2832	1.9457065e+00	5.2359903e-04	1.9777589e-05	2.8450269e-20	-3.4190638e-21	-9.7996821e-25	-4.5233252e-22	-1.0817255e-21
2833	1.9464437e+00	5.2359903e-04	1.9774349e-05	4.1705498e-20	1.0819227e-20	-4.3434722e-24	3.0945534e-22	-6.7883946e-22
2834	1.9471808e+00	5.2359903e-04	1.9771140e-05	-3.5001364e-20	4.8199401e-21	2.6616313e-23	5.1709832e-22	-5.2072215e-22
2835	1.9479180e+00	5.2359903e-04	1.9767963e-05	-3.1423091e-20	4.4195932e-21	-3.3876671e-23	1.8254734e-22	-3.1497737e-22
2836	1.9486551e+00	5.2359903e-04	1.9764818e-05	1.0453985e-20	2.5023457e-20	-1.3731509e-23	-1.2607723e-21	3.4727136e-22
2837	1.9493923e+00	5.2359903e-04	1.9761706e-05	-1.2002519e-20	6.7400276e-21	1.6164880e-24	1.4172379e-21	-4.8071211e-23
2838	1.9501296e+00	5.2359903e-04	1.9758625e-05	8.9744761e-21	7.7130875e-21	9.8336965e-24	3.5269478e-22	1.2210827e-21
2839	1.9508668e+00	5.2359903e-04	1.9755572e-05	1.8212826e-20	-9.8303902e-21	-5.6212297e-24	-1.0131439e-21	7.1054181e-22
2840	1.9516040e+00	5.2359903e-04	1.9752551e-05	-5.9917930e-21	3.7549779e-22	-2.8066906e-23	1.8116684e-22	-1.1964555e-21
2841	1.9523413e+00	5.2359903e-04	1.9749560e-05	-1.1479109e-20	1.8856142e-20	-4.1433516e-23	8.3609395e-22	-2.5856149e-22
2842	1.9530786e+00	5.2359903e-04	1.9746600e-05	1.8104358e-21	-9.3633845e-21	-2.7369065e-23	8.9671298e-22	1.0341227e-21
2843	1.9538159e+00	5.2359903e-04	1.9743670e-05	-2.5259721e-20	3.8417526e-21	1.1033230e-23	1.3527485e-21	-1.2656780e-21
2844	1.9545532e+00	5.2359903e-04	1.9740770e-05	8.9279333e-21	6.6627192e-21	-3.1173605e-24	-2.4329456e-21	-8.1950322e-22
2845	1.9552906e+00	5.2359903e-04	1.9737903e-05	6.7333223e-21	-2.0902053e-20	-4.6949358e-23	3.7840672e-22	-1.7771557e-22
2846	1.9560279e+00	5.2359903e-04	1.9735067e-05	1.6450511e-20	1.3264696e-20	1.6727560e-23	9.4811220e-22	9.3783236e-22
2847	1.9567653e+00	5.2359903e-04	1.9732263e-05	-2.1010521e-20	1.5093670e-20	-3.5518997e-24	-5.2641674e-22	-2.8083448e-22
2848	1.9575027e+00	5.2359903e-04	1.9729491e-05	8.8746852e-21	2.6409880e-20	-7.2093268e-23	5.3637611e-22	9.5020761e-22
2849	1.9582401e+00	5.2359903e-04	1.9726753e-05	1.3424046e-20	-1.9813425e-20	-4.0224779e-25	-1.6356538e-22	-9.3561369e-22
2850	1.9589775e+00	5.2359903e-04	1.9724048e-05	-2.7426902e-20	2.1789996e-20	4.6012483e-24	-6.7511427e-22	1.6919731e-21
2851	1.9597150e+00	5.2359903e-04	1.9721379e-05	1.0578230e-20	-2.1176182e-20	-1.2679802e-23	4.6776986e-22	4.7166487e-22
2852	1.9604524e+00	5.2359903e-04	1.9718743e-05	-3.4079580e-20	7.7968913e-21	-4.6338878e-23	1.1404459e-22	-1.2117397e-21
2853	1.9611899e+00	5.2359903e-04	1.9716140e-05	5.0355358e-20	-1.1810825e-20	-2.8274694e-23	-5.3746080e-22	-3.0188967e-21
2854	1.9619274e+00	5.2359903e-04	1.9713571e-05	2.3136501e-20	-1.6489675e-20	7.4993123e-24	1.9891268e-22	-2.6060020e-21
2855	1.9626649e+00	5.2359903e-04	1.9711034e-05	-4.5697165e-20	1.2922808e-20	6.0495432e-23	8.8961281e-22	1.5473423e-21
2856	1.9634024e+00	5.2359903e-04	1.9708531e-05	-5.5614694e-23	2.6316794e-20	-1.3704614e-23	-1.3845741e-21	8.6865912e-22
2857	1.9641400e+00	5.2359903e-04	1.9706061e-05	-3.1392720e-21	9.1515754e-21	2.6166305e-24	1.2079433e-23	1.1098287e-22
2858	1.9648775e+00	5.2359903e-04	1.9703623e-05	3.1530770e-21	-8.6127834e-21	5.3248376e-24	-1.6058250e-21	2.4010954e-23
2859	1.9656151e+00	5.2359903e-04	1.9701220e-05	2.0909153e-20	-6.4669634e-20	-1.2719234e-23	1.8514565e-21	-1.8947453e-22
2860	1.9663527e+00	5.2359903e-04	1.9698852e-05	-1.1604933e-20	1.9362985e-20	7.1227468e-23	5.3681985e-22	4.0505542e-22
2861	1.9670904e+00	5.2359903e-04	1.9696516e-05	4.4615725e-20	2.5923854e-21	6.8868360e-24	-1.5862842e-25	-9.6707494e-22
2862	1.9678280e+00	5.2359903e-04	1.9694215e-05	-2.7034263e-20	1.6435917e-21	1.5238104e-23	-6.9525763e-22	5.9041308e-22
2863	1.9685656e+00	5.2359903e-04	1.9691947e-05	-1.7276054e-22	-4.7240935e-21	-1.0303109e-23	-1.7305636e-22	2.1951534e-21
2864	1.9693033e+00	5.2359903e-04	1.9689715e-05	3.1893646e-21	-2.5985867e-20	-1.5571698e-23	-3.7340238e-22	-2.7486872e-22
2865	1.9700410e+00	5.2359903e-04	1.9687517e-05	-9.6150311e-21	-3.5569738e-21	3.3075373e-23	1.3463637e-21	1.4337054e-21
2866	1.9707787e+00	5.2359903e-04	1.9685353e-05	1.8040854e-20	-2.7704795e-20	6.1619673e-23	-2.9333300e-22	5.1162560e-22
2867	1.9715164e+00	5.2359903e-04	1.9683225e-05	1.9420572e-20	2.3438241e-20	1.4718548e-24	-6.9074633e-22	1.1401752e-21
2868	1.9722542e+00	5.2359903e-04	1.9681132e-05	-1.5362672e-20	2.2270727e-20	1.1536334e-23	-2.2610726e-22	-3.5030355e-23
2869	1.9729919e+00	5.2359903e-04	1.9679074e-05	8.4329231e-22	3.2736939e-20	-3.2227792e-24	-1.6997487e-22	-1.0647897e-21
2870	1.9737297e+00	5.2359903e-04	1.9677054e-05	3.2966980e-20	-4.7809303e-20	3.8895529e-25	2.1450584e-21	-7.2148069e-25
2871	1.9744675e+00	5.2359903e-04	1.9675072e-05	5.2009599e-21	8.1331559e-22	4.6448811e-23	1.1623865e-21	9.2212909e-22
2872	1.9752053e+00	5.2359903e-04	1.9673125e-05	6.3594022e-21	1.9183914e-20	6.8983103e-25	8.1822132e-22	-1.0600318e-23
2873	1.9759431e+00	5.2359903e-04	1.9671214e-05	4.9043482e-21	1.6518353e-20	-1.9837952e-23	3.3667104e-22	-2.1370735e-22
2874	1.9766810e+00	5.2359903e-04	1.9669339e-05	-3.5550017e-20	-5.0526541e-21	2.2550730e-23	-2.5522115e-22	-8.4124620e-22
2875	1.9774188e+00	5.2359903e-04	1.9667500e-05	-1.8686537e-20	1.3132562e-20	-3.9466831e-23	-1.5212196e-21	6.2260847e-22
2876	1.9781567e+00	5.2359903e-04	1.9665696e-05	-2.9081357e-21	-2.0417692e-20	-1.8818442e-24	-6.3399765e-22	-8.3619256e-23
2877	1.9788946e+00	5.2359903e-04	1.9663927e-05	7.7998622e-21	9.6603906e-21	-6.8185658e-23	-5.9033913e-22	-4.5320059e-22
2878	1.9796325e+00	5.2359903e-04	1.9662194e-05	9.6592074e-21	-5.9168512e-21	6.5284022e-24	1.1733813e-21	1.4303281e-21
2879	1.9803705e+00	5.2359903e-04	1.9660498e-05	-2.2192629e-20	-2.7996279e-20	4.4154627e-25	-1.1302898e-22	-3.5824146e-22
2880	1.9811084e+00	5.2359903e-04	1.9658838e-05	4.5467970e-20	3.3517517e-20	1.3062162e-23	-1.2692772e-21	-3.0930743e-22
2881	1.9818464e+00	5.2359903e-04	1.9657213e-05	-1.5608007e-20	-4.6541610e-20	-4.0963600e-25	-8.6183054e-23	3.2372879e-22
2882	1.9825844e+00	5.2359903e-04	1.9655623e-05	3.2499492e-20	6.1136720e-22	3.0434886e-23	-2.3956720e-22	-1.6410772e-22
2883	1.9833224e+00	5.2359903e-04	1.9654069e-05	-2.1003422e-20	-2.6748301e-20	1.6054024e-24	1.0920547e-21	-2.6564891e-22
2884	1.9840604e+00	5.2359903e-04	1.9652551e-05	3.5281804e-21	2.9873374e-20	3.7561827e-23	-3.9415928e-22	-7.4399444e-23
2885	1.9847984e+00	5.2359903e-04	1.9651068e-05	3.6611035e-21	1.4055924e-20	-1.1534929e-23	9.6933749e-22	3.5153614e-22
2886	1.9855365e+00	5.2359903e-04	1.9649620e-05	-6.1243216e-21	-1.4414461e-20	6.4195919e-23	-1.0682656e-21	-2.5608397e-22
2887	1.9862746e+00	5.2359903e-04	1.9648207e-05	-5.0409001e-20	-8.5003707e-21	-3.2254062e-23	1.6595661e-21	4.7413006e-22
2888	1.9870127e+00	5.2359903e-04	1.9646832e-05	4.5825324e-20	3.2072323e-20	-9.5898208e-24	1.3324354e-22	-1.8235013e-22
2889	1.9877508e+00	5.2359903e-04	1.9645493e-05	-5.4769429e-20	-8.2376800e-21	1.5917491e-23	-7.0824918e-23	-1.5486326e-21
2890	1.9884889e+00	5.2359903e-04	1.9644189e-05	4.2752317e-20	1.7115915e-20	1.6656353e-23	-3.4241494e-23	2.4543435e-22
2891	1.9892270e+00	5.2359903e-04	1.9642919e-05	-5.4364349e-21	3.5638369e-20	4.4147991e-23	9.7845869e-22	-1.7695136e-21
2892	1.9899652e+00	5.2359903e-04	1.9641684e-05	6.5329516e-21	-3.6405931e-20	-6.9594807e-24	-1.0070056e-21	2.2259436e-21
2893	1.9907034e+00	5.2359903e-04	1.9640486e-05	3.3999905e-21	2.5815473e-21	1.2755571e-23	6.9927589e-22	-1.3662085e-22
2894	1.9914416e+00	5.2359903e-04	1.9639322e-05	1.7510740e-20	-5.9129069e-21	3.5142966e-24	-6.4708781e-22	4.1910701e-22
2895	1.9921798e+00	5.2359903e-04	1.9638194e-05	-1.1907855e-21	1.5722787e-20	-9.3091724e-25	-5.4475776e-22	8.2507455e-22
2896	1.9929180e+00	5.2359903e-04	1.9637102e-05	-6.7362805e-21	-1.6108934e-20	2.6671404e-23	8.4181319e-22	-1.2180505e-21
2897	1.9936562e+00	5.2359903e-04	1.9636046e-05	2.7323775e-20	1.8540203e-20	5.7750944e-23	-2.2063453e-22	-2.5265736e-22
2898	1.9943945e+00	5.2359903e-04	1.9635027e-05	-9.2542363e-21	1.9871977e-20	1.8849627e-23	-3.0573892e-22	1.0223320e-21
2899	1.9951328e+00	5.2359903e-04	1.9634044e-05	-8.8817849e-21	-1.8854564e-20	2.0602400e-23	-3.9987852e-22	2.4425106e-22
2900	1.9958711e+00	5.2359903e-04	1.9633098e-05	-2.8942518e-20	9.2426888e-21	2.9832080e-23	3.5062402e-22	2.0355077e-22
2901	1.9966094e+00	5.2359903e-04	1.9632187e-05	1.8951594e-20	-1.5187545e-20	8.9664588e-24	1.9239824e-21	1.2958766e-21
2902	1.9973477e+00	5.2359903e-04	1.9631311e-05	-1.5748425e-20	2.5880949e-20	-2.7878826e-23	1.5695127e-21	1.7312785e-21
2903	1.9980861e+00	5.2359903e-04	1.9630469e-05	-7.0255952e-21	-1.9074657e-21	1.2430630e-23	1.0274913e-21	9.8304395e-22
2904	1.9988245e+00	5.2359903e-04	1.9629663e-05	-9.3570736e-21	2.8087393e-21	1.2034503e-23	1.4055283e-21	-1.1256306e-21
2905	1.9995628e+00	5.2359903e-04	1.9628894e-05	1.0467395e-20	1.2880126e-20	9.4210822e-24	1.1112585e-21	2.4782558e-22
2906	2.0003013e+00	5.2359903e-04	1.9628162e-05	1.8496422e-20	-7.8794602e-21	4.0135159e-23	-1.3981048e-21	9.3129960e-22
2907	2.0010397e+00	5.2359903e-04	1.9627466e-05	-1.6144038e-21	7.2299102e-22	1.5687000e-23	-1.9533922e-21	-5.9963290e-22
2908	2.0017781e+00	5.2359903e-04	1.9626806e-05	1.4053557e-20	-1.3393675e-20	-1.4542976e-23	1.2444281e-22	6.7151785e-23
2909	2.0025166e+00	5.2359903e-04	1.9626182e-05	-3.6244609e-20	3.2540512e-20	-6.7244254e-23	1.5637195e-21	5.3272763e-22
2910	2.0032550e+00	5.2359903e-04	1.9625597e-05	3.4729996e-20	-2.2600865e-21	9.4548758e-24	-4.6690705e-23	-1.0175813e-21
2911	2.0039935e+00	5.2359903e-04	1.9625048e-05	-1.1838436e-20	-2.4307566e-20	9.1719027e-24	6.4615104e-22	4.0808761e-22
2912	2.0047320e+00	5.2359903e-04	1.9624536e-05	-9.6655182e-21	1.7086333e-20	1.8617431e-23	1.7873616e-21	-2.6303581e-23
2913	2.0054706e+00	5.2359903e-04	1.9624062e-05	5.2790572e-21	-3.0292259e-22	2.1851632e-23	-5.6733890e-22	2.3636245e-22
2914	2.0062091e+00	5.2359903e-04	1.9623625e-05	-3.6733308e-20	-1.4550539e-20	-1.9816364e-23	1.4398191e-21	1.0557671e-21
2915	2.0069477e+00	5.2359903e-04	1.9623224e-05	1.0816466e-20	1.9327487e-20	4.3899890e-24	1.7268658e-22	-4.4772787e-22
2916	2.0076862e+00	5.2359903e-04	1.9622861e-05	1.0288718e-20	1.6919883e-20	5.1772908e-23	-9.8072667e-22	-4.2512207e-22
2917	2.0084248e+00	5.2359903e-04	1.9622533e-05	-9.1121323e-21	2.5961412e-21	-2.4744067e-23	-2.3000226e-22	-1.1768079e-21
2918	2.0091634e+00	5.2359903e-04	1.9622241e-05	-3.5251433e-20	3.0733626e-20	-2.1389642e-23	-8.4065455e-22	-1.9945855e-22
2919	2.0099021e+00	5.2359903e-04	1.9621985e-05	2.7145098e-20	-1.1162382e-22	-4.0816466e-24	-7.4069109e-22	-3.4411592e-22
2920	2.0106407e+00	5.2359903e-04	1.9621766e-05	-1.3317944e-20	-2.7909899e-20	4.4379146e-23	1.2779054e-21	1.4704367e-21
2921	2.0113794e+00	5.2359903e-04	1.9621584e-05	2.4024759e-21	4.2673036e-20	-3.5636264e-23	1.7334725e-21	6.6735167e-22
2922	2.0121181e+00	5.2359903e-04	1.9621442e-05	1.9065585e-20	-1.5923157e-20	2.8407853e-23	6.7817386e-22	-3.2658841e-22
2923	2.0128568e+00	5.2359903e-04	1.9621338e-05	-8.5070760e-21	-1.1595466e-20	3.1417014e-23	-9.8484354e-22	-1.4066376e-22
2924	2.0135955e+00	5.2359903e-04	1.9621271e-05	3.9995248e-21	1.5700304e-20	-1.1832125e-23	2.2393789e-22	-5.0856876e-22
2925	2.0143342e+00	5.2359903e-04	1.9621240e-05	-2.6156261e-20	2.1601773e-20	2.2731404e-23	1.4267289e-21	-7.6265593e-22
2926	2.0150730e+00	5.2359903e-04	1.9621246e-05	2.7399111e-20	-1.5916452e-20	4.7569884e-25	-8.7736124e-22	3.7022228e-22
2927	2.0158117e+00	5.2359903e-04	1.9621289e-05	3.4098513e-20	-6.3231146e-21	1.1396210e-23	4.5332385e-22	-9.9401404e-22
2928	2.0165505e+00	5.2359903e-04	1.9621370e-05	5.3867367e-21	7.8621822e-21	-2.7214787e-23	-4.6461442e-22	-4.4543524e-22
2929	2.0172893e+00	5.2359903e-04	1.9621489e-05	-1.1085862e-20	-7.2086110e-21	3.3290330e-23	-1.2276648e-21	-5.6423276e-22
2930	2.0180281e+00	5.2359903e-04	1.9621644e-05	1.4231051e-20	3.5979960e-21	7.0633194e-25	-1.7221624e-21	1.0436137e-21
2931	2.0187670e+00	5.2359903e-04	1.9621837e-05	6.8595400e-21	-8.6964026e-21	-4.0084882e-23	-2.3156519e-21	1.1342341e-22
2932	2.0195058e+00	5.2359903e-04	1.9622065e-05	-6.2422563e-21	1.9745188e-21	2.2035995e-23	-7.3593327e-22	9.4283669e-22
2933	2.0202447e+00	5.2359903e-04	1.9622331e-05	-8.1958704e-21	2.2492002e-20	-3.2359335e-23	-2.6084179e-22	-1.0298826e-21
2934	2.0209836e+00	5.2359903e-04	1.9622633e-05	1.4876733e-20	-2.7797881e-20	4.7170344e-23	1.3077342e-21	2.2660030e-22
2935	2.0217225e+00	5.2359903e-04	1.9622972e-05	1.2641496e-21	3.1287801e-20	-1.6248996e-23	-1.2589727e-22	1.9335227e-21
2936	2.0224614e+00	5.2359903e-04	1.9623349e-05	3.1487383e-21	9.7025947e-21	8.2701271e-25	-1.7407202e-21	5.0363838e-23
2937	2.0232004e+00	5.2359903e-04	1.9623761e-05	-1.5808378e-20	3.7474837e-21	-3.2835453e-23	4.7733480e-22	5.6504628e-22
2938	2.0239393e+00	5.2359903e-04	1.9624209e-05	1.7682317e-21	5.1656584e-21	-1.8071081e-23	2.8565393e-21	4.4151559e-23
2939	2.0246783e+00	5.2359903e-04	1.9624693e-05	8.3579813e-21	7.1699568e-21	-2.4254650e-23	1.3855356e-21	-5.2621953e-22
2940	2.0254173e+00	5.2359903e-04	1.9625213e-05	1.7675217e-20	-1.9962914e-20	3.2695522e-23	1.0603770e-21	-1.2182478e-21
2941	2.0261563e+00	5.2359903e-04	1.9625770e-05	-6.3069429e-22	2.0205883e-20	1.1249784e-23	1.4430238e-21	-5.1340054e-22
2942	2.0268954e+00	5.2359903e-04	1.9626363e-05	-6.9046530e-21	-2.0941102e-20	-1.6099208e-23	4.4898511e-22	-1.3822322e-22
2943	2.0276344e+00	5.2359903e-04	1.9626992e-05	-6.1065723e-21	-1.5355178e-20	-3.8335356e-23	1.0138802e-21	-1.3570380e-21
2944	2.0283735e+00	5.2359903e-04	1.9627658e-05	-1.4653880e-20	1.0665399e-21	-4.2897941e-23	-5.1754206e-22	-6.3749822e-22
2945	2.0291126e+00	5.2359903e-04	1.9628360e-05	-1.1688946e-20	-2.7692962e-21	-1.6181882e-23	-2.7777765e-22	-1.0255685e-21
2946	2.0298517e+00	5.2359903e-04	1.9629098e-05	6.3085207e-21	-1.6267495e-20	7.3842759e-24	-7.3672213e-22	-8.9442036e-22
2947	2.0305908e+00	5.2359903e-04	1.9629871e-05	1.3965359e-20	3.7555328e-20	4.5553400e-23	8.6973547e-23	1.1198515e-21
2948	2.0313299e+00	5.2359903e-04	1.9630680e-05	-2.5401321e-20	-4.0590838e-20	2.9773716e-23	4.8376895e-22	1.5152292e-21
2949	2.0320691e+00	5.2359903e-04	1.9631524e-05	1.4484670e-20	-1.8818671e-20	-5.6202654e-24	-9.8346303e-22	1.0133904e-21
2950	2.0328082e+00	5.2359903e-04	1.9632406e-05	-1.8364460e-20	4.0934913e-20	6.8870742e-24	-1.5989348e-21	-1.0510808e-22
2951	2.0335474e+00	5.2359903e-04	1.9633323e-05	2.0609780e-20	-6.2185905e-21	2.1543499e-23	-1.5811731e-22	1.3873105e-21
2952	2.0342866e+00	5.2359903e-04	1.9634274e-05	2.9180754e-20	2.9511286e-20	4.8289561e-24	-7.0948178e-23	6.6293898e-22
2953	2.0350258e+00	5.2359903e-04	1.9635260e-05	-1.9733750e-20	-1.2216300e-20	6.9780890e-23	-8.0291249e-23	5.5469248e-22
2954	2.0357651e+00	5.2359903e-04	1.9636282e-05	-2.4818643e-20	-2.3508515e-20	2.3361206e-23	1.9339787e-21	-1.6866248e-21
2955	2.0365043e+00	5.2359903e-04	1.9637339e-05	1.6723062e-20	1.4713045e-20	-3.0445837e-23	2.3646106e-22	2.4851584e-22
2956	2.0372436e+00	5.2359903e-04	1.9638430e-05	1.9554679e-20	-3.1440051e-21	-1.3581514e-23	1.1227216e-21	-5.3800314e-22
2957	2.0379829e+00	5.2359903e-04	1.9639556e-05	-3.4378953e-20	8.0830633e-21	2.2687575e-23	-9.6837606e-22	-1.2957356e-21
2958	2.0387222e+00	5.2359903e-04	1.9640715e-05	8.9859146e-21	-1.3461517e-20	-6.5489221e-23	-8.0052126e-22	1.9060852e-22
2959	2.0394615e+00	5.2359903e-04	1.9641908e-05	7.9710450e-21	-9.7976524e-21	6.3663093e-24	-7.8328958e-22	-6.8682668e-22
2960	2.0402009e+00	5.2359903e-04	1.9643135e-05	3.6702542e-20	-1.3859497e-20	-1.8383936e-23	-2.1327841e-21	1.1745399e-21
2961	2.0409403e+00	5.2359903e-04	1.9644394e-05	-2.4180164e-20	2.1624650e-20	7.5508730e-24	-6.8810858e-22	1.0829581e-22
2962	2.0416796e+00	5.2359903e-04	1.9645685e-05	8.3527297e-22	-1.5071303e-20	-1.3923857e-23	-3.0857130e-22	2.3189445e-22
2963	2.0424190e+00	5.2359903e-04	1.9647009e-05	-1.9439110e-20	-2.1760728e-21	8.7751858e-24	-1.4615620e-21	-5.5151238e-22
2964	2.0431584e+00	5.2359903e-04	1.9648366e-05	1.7047284e-20	-1.1937832e-20	-2.3164072e-23	2.2593469e-22	3.9908966e-22
2965	2.0438979e+00	5.2359903e-04	1.9649758e-05	9.7175831e-21	2.0623191e-20	-2.8234156e-23	8.8278466e-23	9.8501610e-22
2966	2.0446373e+00	5.2359903e-04	1.9651182e-05	-3.4048814e-20	-9.9435917e-21	-6.7722180e-25	1.5225755e-21	-7.3359134e-22
2967	2.0453768e+00	5.2359903e-04	1.9652638e-05	1.8901107e-21	2.7286699e-21	1.8018487e-25	-6.9984288e-22	-7.6968172e-22
2968	2.0461163e+00	5.2359903e-04	1.9654126e-05	2.5686889e-20	4.1312646e-21	2.9879886e-23	-5.3230855e-22	-1.0368591e-21
2969	2.0468558e+00	5.2359903e-04	1.9655648e-05	-3.2215107e-20	-3.2900233e-20	-6.2331757e-24	5.0864272e-22	2.9515724e-22
2970	2.0475953e+00	5.2359903e-04	1.9657202e-05	3.3082460e-20	2.8178112e-21	1.8647487e-23	1.9088955e-21	1.1519341e-21
2971	2.0483348e+00	5.2359903e-04	1.9658789e-05	1.3320311e-20	1.7567932e-21	-1.5726907e-23	1.2281578e-22	2.1528507e-22
2972	2.0490744e+00	5.2359903e-04	1.9660410e-05	2.6127073e-21	1.1763494e-20	4.3603338e-23	-1.1637424e-21	1.2168673e-21
2973	2.0498140e+00	5.2359903e-04	1.9662064e-05	1.4792720e-20	2.3026850e-20	2.0999722e-23	-5.8733160e-22	1.4398930e-21
2974	2.0505536e+00	5.2359903e-04	1.9663753e-05	-3.0643302e-21	2.8252264e-20	3.7953019e-23	-6.8140326e-22	-7.0807662e-22
2975	2.0512932e+00	5.2359903e-04	1.9665473e-05	4.6081310e-21	-1.1459388e-20	2.6001393e-23	-1.2705837e-21	-9.3127495e-22
2976	2.0520328e+00	5.2359903e-04	1.9667227e-05	-1.8992221e-20	-1.3911562e-20	1.2624648e-23	-4.5305268e-22	-1.9021902e-21
2977	2.0527724e+00	5.2359903e-04	1.9669013e-05	1.7209001e-21	1.8991432e-20	9.2949601e-24	-7.5476732e-22	-9.7384879e-22
2978	2.0535121e+00	5.2359903e-04	1.9670831e-05	3.4851875e-21	-2.5763887e-21	9.9362477e-24	9.3060657e-23	1.3657154e-22
2979	2.0542518e+00	5.2359903e-04	1.9672682e-05	-1.5323623e-20	1.2929036e-20	-2.1243724e-23	6.4097414e-22	-5.9771005e-22
2980	2.0549915e+00	5.2359903e-04	1.9674564e-05	2.6928556e-20	1.4001887e-20	2.0619365e-23	-2.3434099e-22	1.3855356e-21
2981	2.0557312e+00	5.2359903e-04	1.9676478e-05	-1.2578782e-20	8.2345246e-21	-8.8169073e-24	6.7524028e-22	4.0468564e-22
2982	2.0564709e+00	5.2359903e-04	1.9678424e-05	-2.5187540e-20	-2.7981990e-22	5.5617490e-23	-2.8189900e-22	-1.8947453e-22
2983	2.0572107e+00	5.2359903e-04	1.9680404e-05	3.5766953e-20	6.5420235e-21	-2.5697408e-23	-7.0553747e-22	5.7155438e-22
2984	2.0579504e+00	5.2359903e-04	1.9682416e-05	-2.4007009e-20	-1.0293846e-20	-2.4605425e-24	1.8175848e-22	5.2678652e-22
2985	2.0586902e+00	5.2359903e-04	1.9684460e-05	6.1937414e-20	6.4371050e-21	-3.3225117e-23	-7.9435828e-22	-1.2299574e-21
2986	2.0594300e+00	5.2359903e-04	1.9686536e-05	1.5836383e-21	-1.8805655e-20	5.2281871e-24	-5.1581642e-22	-1.5316228e-22
2987	2.0601698e+00	5.2359903e-04	1.9688643e-05	-5.1891270e-21	-5.5137433e-21	-1.6174295e-23	-1.1583929e-22	-1.5548202e-21
2988	2.0609097e+00	5.2359903e-04	1.9690782e-05	-6.4753647e-21	-1.5731859e-20	-3.3582453e-23	-1.2404591e-21	2.6131017e-23
2989	2.0616495e+00	5.2359903e-04	1.9692951e-05	-1.7583710e-20	2.8344956e-20	-2.0812762e-23	1.5594794e-22	4.1538457e-23
2990	2.0623894e+00	5.2359903e-04	1.9695150e-05	-2.7101316e-21	1.0390876e-20	-5.2400376e-23	-3.3965392e-22	-3.1946401e-22
2991	2.0631293e+00	5.2359903e-04	1.9697380e-05	2.7487858e-21	-1.1600988e-20	-4.9249670e-23	-2.6106366e-22	-8.3219895e-22
2992	2.0638692e+00	5.2359903e-04	1.9699639e-05	-7.9039918e-21	-8.7279571e-21	1.8831825e-23	5.0585706e-23	-8.5542104e-23
2993	2.0646091e+00	5.2359903e-04	1.9701929e-05	9.2036402e-21	3.1826199e-20	-4.4255938e-24	3.9068336e-22	8.4030943e-22
2994	2.0653491e+00	5.2359903e-04	1.9704248e-05	-1.4817954e-20	-1.4344538e-20	7.2093597e-24	-3.9189848e-22	1.1371880e-22
2995	2.0660890e+00	5.2359903e-04	1.9706598e-05	-1.7345079e-20	1.1513819e-20	-3.2281505e-23	9.4845733e-22	2.1286918e-22
2996	2.0668290e+00	5.2359903e-04	1.9708979e-05	1.4634948e-20	6.6528584e-21	3.8726679e-24	5.4130649e-22	3.2222503e-22
2997	2.0675690e+00	5.2359903e-04	1.9711389e-05	1.0939923e-20	-2.0037067e-22	-4.5882843e-23	1.4298104e-23	5.3753475e-22
2998	2.0683090e+00	5.2359903e-04	1.9713830e-05	-2.0682355e-20	1.7156147e-20	3.4316028e-23	-5.8580318e-22	-1.3649759e-22
