step	time	mass	force_x	force_y	force_z	torque_x	torque_y	torque_z
12	8.9381290e-04	6.5442513e-05	2.5707836e-04	-2.1002633e-20	-4.6852027e-20	1.2370227e-23	-1.1107162e-21	5.0487098e-22
13	1.0546361e-03	6.5442513e-05	2.4379224e-04	7.1085834e-20	4.4428646e-20	-1.1335109e-23	-1.8175355e-21	-1.0097420e-21
14	1.2281933e-03	6.5442513e-05	2.3286386e-04	-1.9387046e-20	2.0194839e-20	5.5427554e-23	2.3224065e-21	-5.0487098e-22
15	1.4145917e-03	6.5442513e-05	2.2350038e-04	3.3927330e-20	-9.6935228e-21	8.7316449e-24	-1.5146129e-21	-3.6350711e-21
16	1.6139881e-03	6.5442513e-05	2.1521636e-04	-6.4623485e-21	4.4428646e-20	5.8333517e-24	-8.5828066e-22	4.5438388e-22
17	1.8265877e-03	6.5442513e-05	2.0771040e-04	8.0779357e-22	2.4233807e-21	-3.1475080e-24	-9.5925486e-22	1.2116904e-21
18	2.0526414e-03	6.5442513e-05	2.0079076e-04	-8.8857292e-21	9.6935228e-21	-4.5173373e-24	-1.5146129e-21	2.5243549e-22
19	2.2924439e-03	6.5442513e-05	1.9433212e-04	-1.1309110e-20	1.3732491e-20	7.7350509e-25	-6.0584518e-22	-1.5146129e-22
20	2.5463305e-03	6.5442513e-05	1.8825041e-04	-1.0501316e-20	-2.2618220e-20	-5.5285548e-24	-9.0876776e-22	-1.3126645e-21
21	2.8146748e-03	6.5442513e-05	1.8248781e-04	1.2116904e-20	-4.8467614e-21	2.0603160e-23	-3.0292259e-22	1.0097420e-22
22	3.0978862e-03	6.5442513e-05	1.7700356e-04	-1.3732491e-20	3.7966298e-20	-5.5690090e-24	-1.7165613e-21	2.0194839e-22
23	3.3964070e-03	6.5442513e-05	1.7176820e-04	1.0501316e-20	2.3426013e-20	-8.4513763e-24	-7.0681937e-22	6.0584518e-22
24	3.7107102e-03	6.5442513e-05	1.6675989e-04	1.8579252e-20	-4.8467614e-21	1.0028745e-23	1.5146129e-22	-5.0487098e-23
25	4.0412968e-03	6.5442513e-05	1.6241392e-04	5.2506582e-21	-8.8857292e-21	2.7851307e-24	1.0097420e-21	5.0487098e-23
26	4.3876945e-03	6.5442513e-05	1.5834068e-04	7.6740389e-21	1.8983149e-20	-2.7527133e-24	-2.5243549e-22	1.4641258e-21
27	4.7494929e-03	6.5442513e-05	1.5415831e-04	1.2116904e-21	5.0890995e-20	4.3732795e-24	2.0194839e-21	5.5535808e-22
28	5.1270031e-03	6.5442513e-05	1.5005240e-04	4.4428646e-21	8.4818325e-21	-5.9483751e-25	3.0292259e-22	-4.5438388e-22
29	5.5205564e-03	6.5442513e-05	1.4639972e-04	-5.6545550e-21	-1.2924697e-20	1.1100966e-23	-3.0292259e-22	4.5438388e-22
30	5.9295807e-03	6.5442513e-05	1.4290800e-04	4.8467614e-21	-4.8467614e-21	-8.6447551e-25	-1.2116904e-21	4.5438388e-22
31	6.3537006e-03	6.5442513e-05	1.3936648e-04	-1.0501316e-20	-5.6545550e-21	2.9788574e-24	8.0779357e-22	-4.5438388e-22
32	6.7931498e-03	6.5442513e-05	1.3590637e-04	-2.0194839e-21	-2.8272775e-21	-2.4943060e-24	-1.5146129e-21	-2.0194839e-22
33	7.2481790e-03	6.5442513e-05	1.3256673e-04	-1.6155871e-21	1.0097420e-20	-2.5642980e-24	1.0097420e-22	-3.0292259e-22
34	7.7190540e-03	6.5442513e-05	1.2935716e-04	-1.2116904e-20	0.0000000e+00	9.5498074e-25	-6.0584518e-22	-1.5146129e-21
35	8.2060547e-03	6.5442513e-05	1.2627729e-04	7.6740389e-21	-2.8272775e-21	-1.4969013e-24	1.4641258e-21	5.0487098e-23
36	8.7094740e-03	6.5442513e-05	1.2340518e-04	-4.0389678e-22	-4.4428646e-21	-7.5368582e-24	2.4991113e-21	-4.2914033e-22
37	9.2292640e-03	6.5442513e-05	1.2067227e-04	4.8467614e-21	1.0501316e-20	4.7596160e-24	8.3303712e-22	-2.2719194e-22
38	9.7653926e-03	6.5442513e-05	1.1799324e-04	-7.2701421e-21	-8.4818325e-21	7.6832044e-24	-4.5438388e-22	-5.0487098e-23
39	1.0318134e-02	6.5442513e-05	1.1553380e-04	7.2701421e-21	-1.6559768e-20	-7.7151225e-24	1.7670484e-22	1.2621774e-22
40	1.0887122e-02	6.5442513e-05	1.1329250e-04	5.2506582e-21	1.2924697e-20	8.9910321e-25	-3.2816614e-22	-2.7767904e-22
41	1.1471534e-02	6.5442513e-05	1.1099390e-04	6.8662453e-21	2.7868878e-20	-2.0699859e-24	-3.7865323e-22	1.5146129e-22
42	1.2071550e-02	6.5442513e-05	1.0873965e-04	4.8467614e-21	-1.0905213e-20	-1.1986786e-24	-7.5730647e-22	-3.2816614e-22
43	1.2687358e-02	6.5442513e-05	1.0655896e-04	-3.6350711e-21	2.5041601e-20	8.9666590e-24	-2.2214323e-21	-5.0487098e-23
44	1.3319158e-02	6.5442513e-05	1.0445881e-04	-7.2701421e-21	-1.0097420e-21	3.4636426e-24	-3.7865323e-22	4.0389678e-22
45	1.3967158e-02	6.5442513e-05	1.0244208e-04	1.0097420e-21	2.0194839e-21	-2.6701326e-24	-1.4641258e-21	1.7670484e-22
46	1.4631552e-02	6.5442513e-05	1.0052399e-04	5.4526066e-21	-1.2116904e-21	2.5702449e-24	2.0194839e-22	-2.5243549e-22
47	1.5312405e-02	6.5442513e-05	9.8664964e-05	1.0097420e-21	-1.7569510e-20	2.2966007e-24	-5.0487098e-23	-2.0194839e-22
48	1.6009931e-02	6.5442513e-05	9.6871365e-05	-7.8759873e-21	-7.8759873e-21	-4.6599424e-25	3.7865323e-22	0.0000000e+00
49	1.6724355e-02	6.5442513e-05	9.5151109e-05	-5.8565034e-21	-5.4526066e-21	5.3149006e-24	-8.0779357e-22	2.5243549e-23
50	1.7455844e-02	6.5442513e-05	9.3559542e-05	-4.0389678e-21	-8.8857292e-21	-3.1080733e-24	-6.3108872e-22	-3.7865323e-22
51	1.8204052e-02	6.5442513e-05	9.1978600e-05	7.0681937e-21	6.0584518e-22	-3.3534326e-25	-2.5243549e-23	2.7767904e-22
52	1.8969200e-02	6.5442513e-05	9.0531951e-05	8.0779357e-22	-1.3934439e-20	-9.2177036e-25	2.1709452e-21	-5.0487098e-23
53	1.9750703e-02	6.5442513e-05	8.9120687e-05	8.8857292e-21	-6.2604001e-21	-1.7121793e-24	5.5535808e-22	7.5730647e-23
54	2.0548330e-02	6.5442513e-05	8.7712068e-05	-6.2604001e-21	1.4136387e-21	4.5376716e-24	-1.3631516e-21	2.5243549e-22
55	2.1362243e-02	6.5442513e-05	8.6336711e-05	-4.8467614e-21	6.0584518e-21	1.0159242e-24	-7.5730647e-22	-7.5730647e-23
56	2.2192610e-02	6.5442513e-05	8.5002857e-05	1.2116904e-21	-5.2506582e-21	-1.3605941e-24	-8.5828066e-22	2.2719194e-22
57	2.3039605e-02	6.5442513e-05	8.3711920e-05	4.4428646e-21	1.2722749e-20	1.7175518e-24	1.2621774e-22	1.5146129e-22
58	2.3903409e-02	6.5442513e-05	8.2463081e-05	-4.8467614e-21	2.4233807e-21	6.3700441e-25	4.0389678e-22	-3.5340969e-22
59	2.4784208e-02	6.5442513e-05	8.1265449e-05	5.2506582e-21	-1.2116904e-21	7.1896512e-25	8.5828066e-22	-6.3108872e-22
60	2.5682071e-02	6.5442513e-05	8.0115640e-05	-1.0703265e-20	1.8983149e-20	2.3147139e-24	2.5243549e-23	-3.5340969e-22
61	2.6597006e-02	6.5442513e-05	7.8990181e-05	1.4136387e-20	2.0194839e-21	-2.1490229e-25	-2.0194839e-22	-1.0097420e-22
62	2.7529201e-02	6.5442513e-05	7.8064737e-05	4.8467614e-21	3.6350711e-21	6.0081431e-25	2.0194839e-22	-1.5651000e-21
63	2.8476772e-02	6.5442513e-05	7.7080130e-05	-1.3530542e-20	-5.2506582e-21	1.7183649e-24	1.2621774e-21	-2.0194839e-22
64	2.9439602e-02	6.5442513e-05	7.6089583e-05	-6.8662453e-21	-3.2311743e-21	-3.3595271e-24	-3.0292259e-22	-2.7767904e-22
65	3.0417690e-02	6.5442513e-05	7.5117380e-05	2.2214323e-21	4.0389678e-21	1.5520945e-24	-6.8157582e-22	-7.5730647e-23
66	3.1411037e-02	6.5442513e-05	7.4170703e-05	-1.8175355e-21	5.6545550e-21	1.4531104e-24	1.0349855e-21	-1.5146129e-22
67	3.2419643e-02	6.5442513e-05	7.3251289e-05	-8.0779357e-22	4.0389678e-22	2.1467873e-26	2.7767904e-22	2.0194839e-22
68	3.3443508e-02	6.5442513e-05	7.2359031e-05	1.1107162e-20	4.6448130e-21	-3.8137881e-25	0.0000000e+00	0.0000000e+00
69	3.4482631e-02	6.5442513e-05	7.1493191e-05	-4.0389678e-21	-1.8983149e-20	-7.5981449e-25	-2.7767904e-22	-1.7670484e-22
70	3.5537014e-02	6.5442513e-05	7.0652826e-05	-3.8370194e-21	1.0299368e-20	1.7808496e-24	2.4486242e-21	-3.7865323e-22
71	3.6606655e-02	6.5442513e-05	6.9836945e-05	-3.5340969e-21	-4.6448130e-21	8.9795064e-25	3.7865323e-23	1.2621774e-22
72	3.7691555e-02	6.5442513e-05	6.9044566e-05	-2.0194839e-22	-1.1208136e-20	5.6390714e-25	-2.6505726e-22	-3.7865323e-23
73	3.8791713e-02	6.5442513e-05	6.8274739e-05	-3.2311743e-21	8.2798841e-21	3.1881498e-25	-9.5925486e-22	-2.0194839e-22
74	3.9907131e-02	6.5442513e-05	6.7526555e-05	-7.0681937e-22	1.9286071e-20	-9.2290114e-25	-8.8352421e-23	-1.5651000e-21
75	4.1037807e-02	6.5442513e-05	6.6799149e-05	1.7165613e-21	2.1911401e-20	1.7061440e-24	7.9517179e-22	2.7767904e-22
76	4.2183742e-02	6.5442513e-05	6.6091695e-05	4.0389678e-22	-6.3613743e-21	-1.9285705e-24	4.1651856e-22	2.5243549e-23
77	4.3344936e-02	6.5442513e-05	6.5403411e-05	5.0487098e-21	4.3418904e-21	-1.4154495e-24	-4.5438388e-22	-3.7865323e-23
78	4.4521389e-02	6.5442513e-05	6.4733553e-05	-2.3224065e-21	-7.7750131e-21	-1.4459644e-24	-6.3108872e-23	-1.3883952e-22
79	4.5713100e-02	6.5442513e-05	6.4081415e-05	-5.6545550e-21	-7.0681937e-22	-7.1534576e-25	-3.7865323e-23	-1.3883952e-22
80	4.6920070e-02	6.5442513e-05	6.3446326e-05	-1.2116904e-21	-1.1107162e-21	-2.5989152e-25	-5.0487098e-22	-2.3981372e-22
81	4.8142299e-02	6.5442513e-05	6.2827648e-05	1.0299368e-20	-2.7263033e-21	-5.5842915e-25	2.5243549e-23	-1.1359597e-22
82	4.9379787e-02	6.5442513e-05	6.2224774e-05	-5.7555292e-21	1.1107162e-21	-1.0111274e-24	-8.8352421e-23	-1.8932662e-22
83	5.0632534e-02	6.5442513e-05	6.1637128e-05	1.2116904e-21	-1.5146129e-21	-7.3087494e-25	1.2621774e-23	1.0097420e-22
84	5.1900539e-02	6.5442513e-05	6.1064160e-05	2.6253291e-21	-4.5438388e-21	1.9580946e-25	-1.5146129e-22	-2.9030081e-22
85	5.3183803e-02	6.5442513e-05	6.0505348e-05	4.0389678e-21	-8.4818325e-21	1.3350830e-25	-2.5243549e-23	-2.6505726e-22
86	5.4482326e-02	6.5442513e-05	5.9960193e-05	2.2214323e-21	4.7457872e-21	-1.2743420e-24	2.9030081e-22	2.9030081e-22
87	5.5796108e-02	6.5442513e-05	5.9428220e-05	-4.1399420e-21	1.5852949e-20	-2.6284668e-24	-4.4176211e-22	-1.2621774e-23
88	5.7125148e-02	6.5442513e-05	5.8908978e-05	5.1496840e-21	1.2015929e-20	-3.8359238e-25	-1.7670484e-22	1.0097420e-22
89	5.8469448e-02	6.5442513e-05	5.8402033e-05	-2.3224065e-21	-1.2924697e-20	-2.8516064e-24	1.1359597e-22	-8.8352421e-23
90	5.9829006e-02	6.5442513e-05	5.7906972e-05	8.3808583e-21	2.8272775e-21	3.1003468e-24	3.6603146e-22	1.2621774e-23
91	6.1203823e-02	6.5442513e-05	5.7423403e-05	-4.0389678e-21	4.6448130e-21	-7.5596148e-25	5.0487098e-22	-1.2621774e-23
92	6.2593898e-02	6.5442513e-05	5.6950947e-05	-3.9379936e-21	-1.4136387e-21	1.0868861e-24	6.6895405e-22	2.0194839e-22
93	6.3999233e-02	6.5442513e-05	5.6489245e-05	1.9185097e-21	1.3227620e-20	-8.6157317e-25	-1.5019912e-21	-7.4468469e-22
94	6.5419826e-02	6.5442513e-05	5.6037952e-05	3.8370194e-21	-4.1399420e-21	2.3139981e-24	-2.5243549e-22	-1.2621774e-23
95	6.6855678e-02	6.5442513e-05	5.5596738e-05	8.0779357e-22	-6.3613743e-21	7.1998386e-25	-1.5146129e-22	1.1359597e-22
96	6.8306789e-02	6.5442513e-05	5.5165287e-05	-7.0681937e-22	4.1399420e-21	9.8699752e-26	7.5730647e-22	5.0487098e-23
97	6.9773159e-02	6.5442513e-05	5.4743297e-05	9.0876776e-22	-1.3429568e-20	3.5146522e-25	-2.3981372e-22	2.5243549e-23
98	7.1254787e-02	6.5442513e-05	5.4330477e-05	8.0779357e-22	-5.5535808e-21	4.2595570e-25	-8.5828066e-22	1.2116904e-21
99	7.2751674e-02	6.5442513e-05	5.3926550e-05	2.3224065e-21	6.3613743e-21	-1.8880292e-24	-3.1554436e-22	1.2621774e-22
100	7.4263820e-02	6.5442513e-05	5.3584365e-05	-2.6758162e-21	-5.0991969e-21	1.0052508e-24	-9.7187664e-22	-1.6408307e-22
101	7.5789699e-02	6.5442513e-05	5.3689689e-05	-5.9574776e-21	1.5146129e-21	2.0530563e-24	2.9661170e-21	-4.2914033e-22
102	7.7315578e-02	6.5442513e-05	5.3475254e-05	7.0681937e-22	-1.7317075e-20	1.1378015e-24	5.4273630e-22	-1.2621774e-23
103	7.8841457e-02	6.5442513e-05	5.3166861e-05	-2.3728936e-21	1.3278107e-20	1.2247214e-24	6.5633227e-22	-3.5340969e-22
104	8.0367336e-02	6.5442513e-05	5.2831287e-05	1.2621774e-21	9.2391389e-21	1.1646829e-24	-6.3108872e-23	-1.7670484e-22
105	8.1893215e-02	6.5442513e-05	5.2491316e-05	3.7360452e-21	2.4738678e-21	4.8158533e-25	-6.0584518e-22	-2.5243549e-22
106	8.3419094e-02	6.5442513e-05	5.2155065e-05	-3.5340969e-22	-2.5748420e-21	-2.0449133e-24	-3.7865323e-22	-3.7865323e-23
107	8.4944973e-02	6.5442513e-05	5.1825458e-05	5.7555292e-21	6.7147840e-21	1.6459920e-24	-6.3108872e-22	2.7767904e-22
108	8.6470852e-02	6.5442513e-05	5.1503493e-05	-6.3613743e-21	-9.0876776e-22	-6.3677856e-25	3.9127501e-22	2.2719194e-22
109	8.7996730e-02	6.5442513e-05	5.1189424e-05	-1.1612033e-21	5.8565034e-21	-1.9407047e-24	-1.0097420e-22	-8.8352421e-23
110	8.9522609e-02	6.5442513e-05	5.0883208e-05	7.0681937e-22	-6.5633227e-22	-4.9753842e-25	7.5730647e-22	-1.5146129e-22
111	9.1048488e-02	6.5442513e-05	5.0584677e-05	1.3631516e-21	-1.6660742e-21	-8.6636363e-25	3.7865323e-23	-3.7865323e-23
112	9.2574367e-02	6.5442513e-05	5.0293612e-05	-2.2719194e-21	1.5146129e-22	5.5566622e-25	-1.8932662e-22	-6.3108872e-23
113	9.4100246e-02	6.5442513e-05	5.0009773e-05	3.8875065e-21	5.7555292e-21	3.2356689e-24	-3.4078791e-22	8.8352421e-23
114	9.5626125e-02	6.5442513e-05	4.9732917e-05	3.0292259e-22	-9.3906002e-21	-4.8460795e-25	3.7865323e-23	6.3108872e-23
115	9.7152004e-02	6.5442513e-05	4.9462802e-05	2.1709452e-21	-2.3224065e-21	3.8295285e-25	5.0487098e-23	-2.5243549e-23
116	9.8677883e-02	6.5442513e-05	4.9199189e-05	8.1284228e-21	-1.0299368e-20	2.0097464e-24	6.5633227e-22	1.1359597e-22
117	1.0020376e-01	6.5442513e-05	4.8941850e-05	-4.4933517e-21	-1.9185097e-21	-2.7433949e-24	5.0487098e-23	6.3108872e-23
118	1.0172964e-01	6.5442513e-05	4.8690563e-05	3.1806872e-21	-1.2268365e-20	2.8225103e-25	5.0487098e-22	-6.3108872e-23
119	1.0325552e-01	6.5442513e-05	4.8445115e-05	-1.5146129e-22	-1.0602291e-21	-1.4234583e-24	1.0097420e-22	-1.6408307e-22
120	1.0478140e-01	6.5442513e-05	4.8205303e-05	4.0389678e-22	-9.4410873e-21	7.2476351e-25	-7.5730647e-23	1.5146129e-22
121	1.0630728e-01	6.5442513e-05	4.7970931e-05	-2.0699710e-21	-2.0699710e-21	-5.3628820e-25	-4.5438388e-22	1.2621774e-23
122	1.0783316e-01	6.5442513e-05	4.7741811e-05	1.3631516e-21	1.3126645e-21	3.8736800e-25	4.4176211e-22	5.0487098e-23
123	1.0935904e-01	6.5442513e-05	4.7517765e-05	-1.4136387e-21	-7.3206292e-21	-5.5998495e-25	7.3206292e-22	-2.1457017e-22
124	1.1088491e-01	6.5442513e-05	4.7298621e-05	-8.0779357e-22	3.6350711e-21	2.1277020e-24	-5.8060163e-22	-1.6408307e-21
125	1.1241079e-01	6.5442513e-05	4.7084217e-05	3.5340969e-22	-4.6953001e-21	7.4740028e-25	-3.2816614e-22	-1.1359597e-22
126	1.1393667e-01	6.5442513e-05	4.6874395e-05	-6.5633227e-22	5.1496840e-21	1.0841622e-25	6.0584518e-22	-1.8932662e-22
127	1.1546255e-01	6.5442513e-05	4.6669006e-05	-5.0487098e-23	8.5828066e-21	-1.4230119e-24	-3.1554436e-22	-6.3108872e-23
128	1.1698843e-01	6.5442513e-05	4.6467905e-05	-2.6253291e-21	2.4738678e-21	-1.0205463e-24	-6.3108872e-22	-8.8352421e-23
129	1.1851431e-01	6.5442513e-05	4.6270957e-05	-1.3379081e-21	-1.3379081e-21	1.5192486e-24	-4.5438388e-22	9.5925486e-22
130	1.2004019e-01	6.5442513e-05	4.6078030e-05	2.3224065e-21	7.0681937e-21	5.2586765e-25	-4.5438388e-22	-5.0487098e-23
131	1.2156607e-01	6.5442513e-05	4.5888998e-05	5.5535808e-22	1.9689968e-21	2.0762909e-24	-6.3108872e-23	1.0349855e-21
132	1.2309195e-01	6.5442513e-05	4.5703741e-05	-4.1904291e-21	4.5690824e-21	5.8933606e-25	-2.7767904e-22	6.3108872e-23
133	1.2461782e-01	6.5442513e-05	4.5522143e-05	3.0797130e-21	-4.5690824e-21	-2.1793841e-25	4.1651856e-22	-6.3108872e-23
134	1.2614370e-01	6.5442513e-05	4.5344093e-05	1.7418049e-21	5.8060163e-22	-2.4326803e-24	-1.2621774e-22	-5.0487098e-23
135	1.2766958e-01	6.5442513e-05	4.5169486e-05	-7.8255002e-22	-1.6004410e-20	-7.0319698e-25	-3.4078791e-22	6.3108872e-23
136	1.2919546e-01	6.5442513e-05	4.4998219e-05	1.4136387e-21	4.3418904e-21	1.9629255e-24	8.8352421e-23	8.8352421e-23
137	1.3072134e-01	6.5442513e-05	4.4830194e-05	-5.0487098e-23	1.0652778e-20	-3.3550922e-25	4.6700566e-22	-1.2621774e-22
138	1.3224722e-01	6.5442513e-05	4.4665318e-05	8.8352421e-21	-2.7010597e-21	1.8393816e-25	-3.5340969e-22	-3.5340969e-22
139	1.3377310e-01	6.5442513e-05	4.4503501e-05	-3.2059307e-21	-1.5903436e-21	5.4845338e-25	-5.0487098e-22	8.7090244e-22
140	1.3529898e-01	6.5442513e-05	4.4344655e-05	1.5146129e-22	7.6992824e-21	-9.8738652e-25	-1.0097420e-22	1.7670484e-22
141	1.3682486e-01	6.5442513e-05	4.4188698e-05	5.1496840e-21	-6.4875921e-21	-8.7934581e-25	-9.8449841e-22	2.0194839e-22
142	1.3835073e-01	6.5442513e-05	4.4035549e-05	-2.4486242e-21	7.5478211e-21	7.9118699e-25	5.0487098e-23	2.5243549e-23
143	1.3987661e-01	6.5442513e-05	4.3885131e-05	-2.0952146e-21	-9.2391389e-21	2.1933085e-24	3.2816614e-22	1.8932662e-22
144	1.4140249e-01	6.5442513e-05	4.3737369e-05	4.4176211e-21	7.5730647e-21	-2.4769901e-25	-1.6408307e-22	3.7865323e-23
145	1.4292837e-01	6.5442513e-05	4.3592192e-05	-5.7302856e-21	1.3631516e-21	1.7201248e-25	3.7234235e-22	-1.7039396e-22
146	1.4445425e-01	6.5442513e-05	4.3449532e-05	-3.9127501e-21	7.5730647e-23	2.7403765e-24	-3.1554436e-23	-6.3108872e-23
147	1.4598013e-01	6.5442513e-05	4.3309321e-05	-3.3826356e-21	-1.0349855e-21	-9.3496402e-25	-1.0728508e-22	4.2914033e-22
148	1.4750601e-01	6.5442513e-05	4.3171496e-05	-8.0779357e-22	-6.5128356e-21	-1.9662330e-24	-3.1554436e-23	-6.3108872e-23
149	1.4903189e-01	6.5442513e-05	4.3035995e-05	-4.7710308e-21	1.1410084e-20	-2.7345908e-25	2.0825928e-22	6.0584518e-22
150	1.5055777e-01	6.5442513e-05	4.2902758e-05	4.6700566e-21	2.7515468e-21	-9.0039157e-25	8.2041534e-23	9.4663309e-23
151	1.5208364e-01	6.5442513e-05	4.2771729e-05	5.7302856e-21	-2.3981372e-21	1.6710557e-24	4.6069477e-22	-3.1554436e-23
152	1.5360952e-01	6.5442513e-05	4.2642851e-05	-6.2856437e-21	2.6758162e-21	1.4968634e-24	3.0292259e-22	2.5243549e-22
153	1.5513540e-01	6.5442513e-05	4.2516071e-05	7.5478211e-21	2.5495984e-21	7.1917205e-26	3.7865323e-22	-1.8932662e-23
154	1.5666128e-01	6.5442513e-05	4.2391337e-05	-5.6797985e-21	3.4078791e-21	4.5150049e-25	-1.3252863e-22	-3.7865323e-23
155	1.5818716e-01	6.5442513e-05	4.2268599e-05	-3.2311743e-21	2.2719194e-21	5.1432787e-25	2.7767904e-22	-8.2041534e-23
156	1.5971304e-01	6.5442513e-05	4.2147808e-05	1.1359597e-22	7.7750131e-21	-1.1257957e-24	-3.9127501e-22	-8.8352421e-23
157	1.6123892e-01	6.5442513e-05	4.2028919e-05	-1.8175355e-21	-9.7187664e-22	1.4992483e-24	-2.9661170e-22	1.7039396e-22
158	1.6276480e-01	6.5442513e-05	4.1911885e-05	3.2816614e-21	7.3584945e-21	2.1757902e-24	-1.1359597e-22	3.1554436e-23
159	1.6429068e-01	6.5442513e-05	4.1796664e-05	-6.7147840e-21	-4.2535380e-21	-1.7384201e-24	2.7767904e-22	1.2621774e-22
160	1.6581655e-01	6.5442513e-05	4.1683212e-05	7.0429502e-21	-2.6631944e-21	-7.9154741e-25	-1.0097420e-22	-3.1554436e-23
161	1.6734243e-01	6.5442513e-05	4.1571488e-05	-4.1778074e-21	-8.9740817e-21	-9.4352829e-25	2.7136815e-22	1.5146129e-22
162	1.6886831e-01	6.5442513e-05	4.1461453e-05	3.2437960e-21	2.6253291e-21	-1.2790517e-25	1.2621774e-23	-6.3108872e-24
163	1.7039419e-01	6.5442513e-05	4.1353068e-05	-1.6534525e-21	-4.2661598e-21	1.1485830e-24	2.0825928e-22	-8.8352421e-23
164	1.7192007e-01	6.5442513e-05	4.1246297e-05	-3.4962315e-21	-2.7767904e-22	-9.8096345e-25	-4.3545122e-22	-1.7039396e-22
165	1.7344595e-01	6.5442513e-05	4.1141102e-05	-2.9787388e-21	4.8088961e-21	3.4416213e-25	-4.6700566e-22	3.7865323e-23
166	1.7497183e-01	6.5442513e-05	4.1037450e-05	1.9689968e-21	1.1283866e-20	5.0615951e-25	-6.9419760e-23	1.3063537e-21
167	1.7649771e-01	6.5442513e-05	4.0935305e-05	1.7670484e-22	-4.9224920e-22	1.5427849e-24	-1.2621774e-23	-1.0097420e-22
168	1.7802359e-01	6.5442513e-05	4.0834635e-05	3.9379936e-21	2.6505726e-22	-2.0081210e-25	-3.2816614e-22	6.3108872e-24
169	1.7954946e-01	6.5442513e-05	4.0735408e-05	-5.5535808e-22	4.7331654e-21	4.5495423e-25	3.7234235e-22	-6.3108872e-23
170	1.8107534e-01	6.5442513e-05	4.0637594e-05	1.5777218e-21	-3.4078791e-22	-1.1443673e-25	-4.1020767e-22	-5.0487098e-23
171	1.8260122e-01	6.5442513e-05	4.0541161e-05	2.0068621e-21	1.8011272e-20	1.5485529e-24	-4.4176211e-23	-8.2041534e-23
172	1.8412710e-01	6.5442513e-05	4.0446081e-05	4.0011025e-21	2.0447275e-21	1.6504192e-24	-6.3108872e-24	-2.5874638e-22
173	1.8565298e-01	6.5442513e-05	4.0352324e-05	-1.4767476e-21	-1.0829483e-20	1.6041267e-24	5.2380364e-22	3.7865323e-23
174	1.8717886e-01	6.5442513e-05	4.0259865e-05	-1.1107162e-21	6.9545977e-21	-1.7127169e-24	-4.0389678e-22	-3.0923347e-22
175	1.8870474e-01	6.5442513e-05	4.0168675e-05	5.0487098e-23	-1.5146129e-21	8.3612861e-25	-1.4515041e-22	1.6408307e-22
176	1.9023062e-01	6.5442513e-05	4.0078729e-05	3.2311743e-21	-5.4904719e-22	-8.5523898e-25	1.0097420e-22	1.0097420e-22
177	1.9175650e-01	6.5442513e-05	3.9990001e-05	-4.3545122e-21	9.2770042e-22	1.8508984e-25	2.4612460e-22	5.0487098e-23
178	1.9328238e-01	6.5442513e-05	3.9902467e-05	-1.1864468e-21	2.3097847e-21	6.2573024e-25	2.5243549e-23	1.1990686e-22
179	1.9480825e-01	6.5442513e-05	3.9816103e-05	7.2827639e-21	-1.0999876e-20	6.9228854e-25	1.3883952e-22	-6.9419760e-23
180	1.9633413e-01	6.5442513e-05	3.9730885e-05	6.2982655e-21	2.0194839e-21	1.2370911e-24	5.6797985e-23	5.0487098e-23
181	1.9786001e-01	6.5442513e-05	3.9646791e-05	-5.3137671e-21	6.7968256e-21	2.4671045e-24	-1.0728508e-22	-1.9563750e-22
