step	time	mass	force_x	force_y	force_z	torque_x	torque_y	torque_z
1504	4.2473578e-02	3.1146248e-04	1.2703419e-03	1.7434865e-09	4.4527096e-19	8.1375316e-22	9.2262016e-20	1.4865505e-09
1505	4.2503150e-02	3.1146248e-04	1.2700671e-03	1.7439850e-09	-2.4281770e-19	6.3757834e-22	-9.3556537e-20	1.4866221e-09
1506	4.2532722e-02	3.1146248e-04	1.2697927e-03	1.7444791e-09	1.4575878e-18	1.2158966e-21	5.5993939e-20	1.4866937e-09
1507	4.2562294e-02	3.1146248e-04	1.2695186e-03	1.7449693e-09	-7.9676214e-19	-3.0406274e-22	-2.2549352e-19	1.4867655e-09
1508	4.2591867e-02	3.1146248e-04	1.2692448e-03	1.7454556e-09	5.8158612e-19	-1.6255157e-22	-6.0011805e-20	1.4868373e-09
1509	4.2621439e-02	3.1146248e-04	1.2689714e-03	1.7459413e-09	-1.0853464e-18	-1.0768306e-21	-9.3306468e-21	1.4869090e-09
1510	4.2651012e-02	3.1146248e-04	1.2686984e-03	1.7464262e-09	1.0823676e-18	6.1049822e-22	1.5491966e-19	1.4869807e-09
1511	4.2680585e-02	3.1146248e-04	1.2684257e-03	1.7469098e-09	-1.9729096e-18	4.5157356e-22	4.8585746e-20	1.4870524e-09
1512	4.2710159e-02	3.1146248e-04	1.2681534e-03	1.7473913e-09	2.9054694e-19	-9.1655776e-23	-1.4249195e-20	1.4871242e-09
1513	4.2739732e-02	3.1146248e-04	1.2678814e-03	1.7478707e-09	9.4570065e-19	-2.7789937e-22	1.1563281e-19	1.4871960e-09
1514	4.2769306e-02	3.1146248e-04	1.2676097e-03	1.7483486e-09	-8.9483332e-19	-3.3239471e-22	1.3754579e-20	1.4872679e-09
1515	4.2798880e-02	3.1146248e-04	1.2673385e-03	1.7488261e-09	-1.0240298e-18	-2.2087643e-22	-2.1845136e-20	1.4873397e-09
1516	4.2828454e-02	3.1146248e-04	1.2670675e-03	1.7493030e-09	1.5904950e-18	-7.3319999e-22	-3.8938174e-21	1.4874116e-09
1517	4.2858029e-02	3.1146248e-04	1.2667969e-03	1.7497788e-09	-5.2297731e-19	1.7053802e-22	7.3678425e-20	1.4874834e-09
1518	4.2887603e-02	3.1146248e-04	1.2665267e-03	1.7502531e-09	6.9799044e-19	4.3079201e-22	1.2281381e-20	1.4875551e-09
1519	4.2917178e-02	3.1146248e-04	1.2662568e-03	1.7507237e-09	-2.0243875e-18	7.3359134e-22	1.9608518e-20	1.4876268e-09
1520	4.2946753e-02	3.1146248e-04	1.2659873e-03	1.7511916e-09	1.6143250e-19	-2.9880726e-22	6.7845193e-20	1.4876985e-09
1521	4.2976329e-02	3.1146248e-04	1.2657181e-03	1.7516569e-09	1.0232473e-19	-6.2900872e-22	9.4922055e-20	1.4877703e-09
1522	4.3005904e-02	3.1146248e-04	1.2654492e-03	1.7521191e-09	4.7291422e-19	3.5488880e-22	-6.5598517e-20	1.4878421e-09
1523	4.3035480e-02	3.1146248e-04	1.2651807e-03	1.7525793e-09	1.4604150e-18	2.7131885e-22	-5.7897657e-20	1.4879140e-09
1524	4.3065056e-02	3.1146248e-04	1.2649125e-03	1.7530382e-09	-1.5521003e-18	-1.3149446e-22	9.4566996e-20	1.4879860e-09
1525	4.3094632e-02	3.1146248e-04	1.2646447e-03	1.7534951e-09	2.6459657e-19	-1.2470782e-23	-2.1422307e-20	1.4880579e-09
1526	4.3124208e-02	3.1146248e-04	1.2643772e-03	1.7539499e-09	1.6004410e-19	-5.9401226e-22	1.8052293e-20	1.4881300e-09
1527	4.3153785e-02	3.1146248e-04	1.2641101e-03	1.7544035e-09	1.7985524e-18	8.7270203e-22	-2.5145730e-20	1.4882020e-09
1528	4.3183362e-02	3.1146248e-04	1.2638433e-03	1.7548558e-09	-8.5080857e-19	5.9396296e-22	1.6636288e-20	1.4882740e-09
1529	4.3212939e-02	3.1146248e-04	1.2635769e-03	1.7553060e-09	-4.4337769e-19	-2.5463875e-22	-1.0482068e-19	1.4883460e-09
1530	4.3242516e-02	3.1146248e-04	1.2633108e-03	1.7557541e-09	3.9899520e-19	9.1635939e-22	-8.4513134e-21	1.4884181e-09
1531	4.3272093e-02	3.1146248e-04	1.2630450e-03	1.7562003e-09	-1.8942759e-19	-3.4934212e-22	-4.9895452e-20	1.4884902e-09
1532	4.3301671e-02	3.1146248e-04	1.2627796e-03	1.7566450e-09	7.7112731e-19	1.0095447e-21	5.0791598e-20	1.4885623e-09
1533	4.3331249e-02	3.1146248e-04	1.2625145e-03	1.7570888e-09	-3.0044872e-19	-5.1460694e-22	-7.1669591e-20	1.4886344e-09
1534	4.3360827e-02	3.1146248e-04	1.2622497e-03	1.7575317e-09	-8.3761882e-19	-3.3414114e-22	-4.0659469e-20	1.4887066e-09
1535	4.3390406e-02	3.1146248e-04	1.2619853e-03	1.7579735e-09	9.8371586e-19	1.3489521e-22	-1.2700187e-19	1.4887787e-09
1536	4.3419984e-02	3.1146248e-04	1.2617213e-03	1.7584140e-09	-1.4345404e-18	-6.5495485e-22	1.0058923e-19	1.4888509e-09
1537	4.3449563e-02	3.1146248e-04	1.2614575e-03	1.7588529e-09	1.4920704e-18	-2.2806824e-22	-2.4201858e-20	1.4889230e-09
1538	4.3479142e-02	3.1146248e-04	1.2611941e-03	1.7592898e-09	-2.4296537e-18	4.1378528e-22	-1.4900005e-20	1.4889952e-09
1539	4.3508721e-02	3.1146248e-04	1.2609311e-03	1.7597259e-09	4.7720089e-19	-1.4634294e-22	-2.0423609e-20	1.4890673e-09
1540	4.3538301e-02	3.1146248e-04	1.2606683e-03	1.7601598e-09	1.6066004e-18	1.4200020e-21	9.6020149e-20	1.4891393e-09
1541	4.3567880e-02	3.1146248e-04	1.2604059e-03	1.7605914e-09	2.0813054e-18	-1.3503342e-21	4.4610873e-20	1.4892114e-09
1542	4.3597460e-02	3.1146248e-04	1.2601439e-03	1.7610214e-09	-2.3697003e-18	-8.2523479e-22	8.5234843e-20	1.4892836e-09
1543	4.3627040e-02	3.1146248e-04	1.2598822e-03	1.7614495e-09	-3.4501621e-18	-1.1273808e-21	9.7689379e-20	1.4893557e-09
1544	4.3656621e-02	3.1146248e-04	1.2596208e-03	1.7618762e-09	2.4647170e-18	4.1371903e-22	2.9131056e-20	1.4894278e-09
1545	4.3686201e-02	3.1146248e-04	1.2593597e-03	1.7623015e-09	8.8466017e-19	-7.1436285e-22	-2.5642713e-20	1.4894999e-09
1546	4.3715782e-02	3.1146248e-04	1.2590990e-03	1.7627259e-09	3.6103324e-19	-5.5072352e-22	4.2598489e-21	1.4895722e-09
1547	4.3745363e-02	3.1146248e-04	1.2588386e-03	1.7631500e-09	1.7597278e-19	8.6221572e-23	1.2503011e-19	1.4896445e-09
1548	4.3774944e-02	3.1146248e-04	1.2585785e-03	1.7635729e-09	5.7504805e-20	-1.4550786e-23	-6.4150169e-21	1.4897167e-09
1549	4.3804526e-02	3.1146248e-04	1.2583188e-03	1.7639933e-09	1.4445368e-18	1.6130203e-22	8.0524160e-20	1.4897890e-09
1550	4.3834107e-02	3.1146248e-04	1.2580594e-03	1.7644107e-09	8.2571649e-19	1.2547819e-22	-1.9226434e-19	1.4898612e-09
1551	4.3863689e-02	3.1146248e-04	1.2578003e-03	1.7648264e-09	-1.8479335e-18	4.9863867e-22	-4.2290833e-20	1.4899335e-09
1552	4.3893271e-02	3.1146248e-04	1.2575416e-03	1.7652438e-09	-1.1769201e-18	7.8691572e-23	-6.4939030e-21	1.4900057e-09
1553	4.3922854e-02	3.1146248e-04	1.2572832e-03	1.7656618e-09	1.5827705e-20	-3.4618976e-22	9.0766336e-20	1.4900778e-09
1554	4.3952436e-02	3.1146248e-04	1.2570251e-03	1.7660796e-09	-1.4472505e-18	4.0873472e-22	-1.2457534e-19	1.4901499e-09
1555	4.3982019e-02	3.1146248e-04	1.2567673e-03	1.7664968e-09	7.9118331e-19	-1.0496472e-22	3.3561298e-20	1.4902220e-09
1556	4.4011602e-02	3.1146248e-04	1.2565099e-03	1.7669138e-09	-6.4684385e-19	-7.7914806e-22	2.5822573e-20	1.4902941e-09
1557	4.4041185e-02	3.1146248e-04	1.2562528e-03	1.7673309e-09	-1.9862887e-19	-2.5975710e-22	4.1031811e-20	1.4903661e-09
1558	4.4070769e-02	3.1146248e-04	1.2559960e-03	1.7677490e-09	6.1967864e-19	-1.1559401e-21	5.7672043e-20	1.4904381e-09
1559	4.4100352e-02	3.1146248e-04	1.2557395e-03	1.7681668e-09	1.5828967e-18	-7.2384767e-22	-2.3085226e-20	1.4905100e-09
1560	4.4129936e-02	3.1146248e-04	1.2554834e-03	1.7685833e-09	1.1492126e-19	1.0058470e-21	-8.1432534e-20	1.4905819e-09
1561	4.4159520e-02	3.1146248e-04	1.2552276e-03	1.7689970e-09	-1.4431548e-18	5.3519282e-22	-6.5975593e-20	1.4906537e-09
1562	4.4189105e-02	3.1146248e-04	1.2549721e-03	1.7694073e-09	-1.4064948e-18	2.5785891e-23	9.1252274e-20	1.4907256e-09
1563	4.4218689e-02	3.1146248e-04	1.2547169e-03	1.7698138e-09	1.3704723e-19	-1.2148458e-22	4.3560899e-21	1.4907974e-09
1564	4.4248274e-02	3.1146248e-04	1.2544620e-03	1.7702169e-09	3.1487541e-19	1.2217529e-21	-5.4246809e-20	1.4908693e-09
1565	4.4277859e-02	3.1146248e-04	1.2542075e-03	1.7706169e-09	-9.3426059e-19	2.1087238e-22	1.0668239e-19	1.4909411e-09
1566	4.4307444e-02	3.1146248e-04	1.2539533e-03	1.7710153e-09	4.9434442e-19	-8.3064588e-22	7.2770052e-20	1.4910129e-09
1567	4.4337030e-02	3.1146248e-04	1.2536994e-03	1.7714121e-09	-5.3234858e-19	8.4772657e-22	-8.5777481e-20	1.4910847e-09
1568	4.4366616e-02	3.1146248e-04	1.2534459e-03	1.7718069e-09	6.2793328e-19	3.1672765e-22	3.1721675e-20	1.4911565e-09
1569	4.4396201e-02	3.1146248e-04	1.2531926e-03	1.7721996e-09	-1.3172604e-18	-2.8251081e-22	1.3025277e-20	1.4912283e-09
1570	4.4425788e-02	3.1146248e-04	1.2529397e-03	1.7725898e-09	1.5302892e-18	-8.7267738e-23	2.3141235e-20	1.4912999e-09
1571	4.4455374e-02	3.1146248e-04	1.2526871e-03	1.7729784e-09	1.6445793e-18	-6.1506499e-22	5.8318909e-20	1.4913715e-09
1572	4.4484961e-02	3.1146248e-04	1.2524348e-03	1.7733652e-09	-7.2349195e-19	-2.5849986e-22	-6.5848586e-20	1.4914431e-09
1573	4.4514548e-02	3.1146248e-04	1.2521828e-03	1.7737502e-09	-1.0288324e-18	5.2763393e-22	4.9578232e-20	1.4915146e-09
1574	4.4544135e-02	3.1146248e-04	1.2519311e-03	1.7741346e-09	-7.2426897e-19	2.5724261e-22	-1.1500882e-19	1.4915863e-09
1575	4.4573722e-02	3.1146248e-04	1.2516798e-03	1.7745180e-09	2.4854798e-19	-2.2622127e-22	2.4751103e-20	1.4916580e-09
1576	4.4603309e-02	3.1146248e-04	1.2514288e-03	1.7748992e-09	-1.1690130e-18	-1.6283568e-21	-3.4003455e-20	1.4917298e-09
1577	4.4632897e-02	3.1146248e-04	1.2511781e-03	1.7752791e-09	5.2097636e-19	2.2785754e-22	-5.1402177e-21	1.4918015e-09
1578	4.4662485e-02	3.1146248e-04	1.2509277e-03	1.7756579e-09	-1.6717540e-19	1.2932388e-22	-1.7579292e-19	1.4918733e-09
1579	4.4692073e-02	3.1146248e-04	1.2506776e-03	1.7760353e-09	-2.0669418e-19	-4.6559433e-22	5.2678554e-20	1.4919451e-09
1580	4.4721662e-02	3.1146248e-04	1.2504278e-03	1.7764111e-09	5.1426158e-19	-4.6619214e-22	1.3393773e-20	1.4920169e-09
1581	4.4751250e-02	3.1146248e-04	1.2501783e-03	1.7767855e-09	-1.0407789e-18	6.9128867e-22	1.0930259e-19	1.4920887e-09
1582	4.4780839e-02	3.1146248e-04	1.2499292e-03	1.7771581e-09	1.0382924e-18	-7.0052081e-22	-5.9162990e-20	1.4921604e-09
1583	4.4810429e-02	3.1146248e-04	1.2496803e-03	1.7775261e-09	-1.2482556e-18	-3.2477650e-22	1.4996443e-20	1.4922322e-09
1584	4.4840018e-02	3.1146248e-04	1.2494318e-03	1.7778897e-09	2.1764988e-19	-1.7335218e-22	-3.3086996e-20	1.4923040e-09
1585	4.4869607e-02	3.1146248e-04	1.2491836e-03	1.7782506e-09	3.4227728e-19	1.4367129e-22	-1.1498910e-19	1.4923757e-09
1586	4.4899197e-02	3.1146248e-04	1.2489357e-03	1.7786123e-09	1.9944928e-18	3.5728312e-23	-1.0928879e-19	1.4924475e-09
1587	4.4928787e-02	3.1146248e-04	1.2486881e-03	1.7789731e-09	-3.8289415e-19	6.2165629e-22	-1.1881468e-19	1.4925193e-09
1588	4.4958378e-02	3.1146248e-04	1.2484408e-03	1.7793321e-09	1.5978788e-18	1.5607428e-22	4.2994103e-20	1.4925912e-09
1589	4.4987968e-02	3.1146248e-04	1.2481938e-03	1.7796893e-09	-1.9162378e-18	1.2279437e-21	6.4486224e-20	1.4926629e-09
1590	4.5017559e-02	3.1146248e-04	1.2479471e-03	1.7800449e-09	-2.4695764e-19	1.1885176e-21	5.1612014e-20	1.4927346e-09
1591	4.5047150e-02	3.1146248e-04	1.2477008e-03	1.7803985e-09	9.4388785e-20	-1.1475461e-21	-1.0333447e-19	1.4928062e-09
1592	4.5076741e-02	3.1146248e-04	1.2474547e-03	1.7807500e-09	1.8400780e-18	-2.2738299e-22	-5.8674476e-20	1.4928776e-09
1593	4.5106332e-02	3.1146248e-04	1.2472090e-03	1.7810958e-09	-2.4023359e-18	8.2796383e-22	1.9626366e-20	1.4929491e-09
1594	4.5135924e-02	3.1146248e-04	1.2469635e-03	1.7814376e-09	1.0690391e-18	1.7621180e-22	-3.4725657e-21	1.4930206e-09
1595	4.5165516e-02	3.1146248e-04	1.2467184e-03	1.7817773e-09	-1.9335549e-18	3.7618804e-22	1.1179737e-20	1.4930921e-09
1596	4.5195108e-02	3.1146248e-04	1.2464735e-03	1.7821151e-09	1.4533342e-18	-4.6100677e-22	1.6480093e-20	1.4931636e-09
1597	4.5224701e-02	3.1146248e-04	1.2462290e-03	1.7824527e-09	-3.6307796e-19	-7.7180795e-22	-1.3645085e-19	1.4932350e-09
1598	4.5254293e-02	3.1146248e-04	1.2459848e-03	1.7827922e-09	1.1874818e-18	6.3869538e-22	8.1260562e-21	1.4933064e-09
1599	4.5283886e-02	3.1146248e-04	1.2457408e-03	1.7831318e-09	-9.7171255e-19	-1.3206610e-21	1.1121361e-20	1.4933777e-09
1600	4.5313479e-02	3.1146248e-04	1.2454972e-03	1.7834700e-09	-1.9749543e-18	-3.9417161e-22	-7.5227354e-20	1.4934491e-09
1601	4.5343072e-02	3.1146248e-04	1.2452539e-03	1.7838069e-09	3.6979275e-19	5.3105438e-22	5.8778026e-20	1.4935204e-09
1602	4.5372666e-02	3.1146248e-04	1.2450109e-03	1.7841424e-09	1.1302547e-18	-5.5847962e-22	3.7707551e-20	1.4935916e-09
1603	4.5402260e-02	3.1146248e-04	1.2447681e-03	1.7844777e-09	1.4446954e-18	2.9393389e-22	-1.5552235e-19	1.4936627e-09
1604	4.5431854e-02	3.1146248e-04	1.2445257e-03	1.7848148e-09	-4.1409518e-19	4.2477849e-22	-4.7580934e-20	1.4937337e-09
1605	4.5461448e-02	3.1146248e-04	1.2442836e-03	1.7851517e-09	1.2596531e-19	-1.1149070e-21	-1.3927497e-19	1.4938046e-09
1606	4.5491042e-02	3.1146248e-04	1.2440418e-03	1.7854883e-09	-2.9581653e-18	3.0198582e-22	4.8505479e-20	1.4938754e-09
1607	4.5520637e-02	3.1146248e-04	1.2438002e-03	1.7858246e-09	2.2756555e-18	5.0156300e-22	4.4965466e-20	1.4939463e-09
1608	4.5550232e-02	3.1146248e-04	1.2435590e-03	1.7861601e-09	-9.0972702e-19	8.7470577e-22	-1.3495162e-19	1.4940172e-09
1609	4.5579827e-02	3.1146248e-04	1.2433181e-03	1.7864912e-09	-9.5107595e-19	6.1619897e-22	4.2956632e-20	1.4940880e-09
1610	4.5609422e-02	3.1146248e-04	1.2430775e-03	1.7868180e-09	-5.7725686e-19	7.5263628e-22	6.7681110e-20	1.4941588e-09
1611	4.5639018e-02	3.1146248e-04	1.2428371e-03	1.7871415e-09	2.1163687e-18	-8.3958220e-23	-5.3192891e-20	1.4942295e-09
1612	4.5668614e-02	3.1146248e-04	1.2425971e-03	1.7874623e-09	-2.0588639e-19	1.4187694e-21	9.9644965e-20	1.4943002e-09
1613	4.5698210e-02	3.1146248e-04	1.2423574e-03	1.7877816e-09	2.3415916e-19	9.8244229e-22	-1.8201388e-20	1.4943709e-09
1614	4.5727806e-02	3.1146248e-04	1.2421179e-03	1.7880981e-09	-9.5283038e-19	7.6212592e-22	4.6685577e-20	1.4944416e-09
1615	4.5757403e-02	3.1146248e-04	1.2418788e-03	1.7884119e-09	-1.6724861e-18	3.4010536e-22	-4.6607480e-20	1.4945121e-09
1616	4.5787000e-02	3.1146248e-04	1.2416399e-03	1.7887225e-09	-2.4377695e-19	-7.2215285e-22	2.8742147e-20	1.4945827e-09
1617	4.5816597e-02	3.1146248e-04	1.2414013e-03	1.7890307e-09	2.2000510e-18	4.2671212e-22	-2.8309457e-20	1.4946532e-09
1618	4.5846194e-02	3.1146248e-04	1.2411631e-03	1.7893364e-09	6.2808474e-19	-1.2569019e-21	1.7291042e-20	1.4947236e-09
1619	4.5875791e-02	3.1146248e-04	1.2409251e-03	1.7896401e-09	-5.9777986e-19	-8.9494344e-22	1.1698965e-19	1.4947939e-09
1620	4.5905389e-02	3.1146248e-04	1.2406874e-03	1.7899412e-09	-1.7390912e-18	8.6631719e-22	-5.7302856e-20	1.4948642e-09
1621	4.5934987e-02	3.1146248e-04	1.2404500e-03	1.7902408e-09	-6.9787053e-19	-2.4168726e-22	9.8821394e-20	1.4949347e-09
1622	4.5964585e-02	3.1146248e-04	1.2402129e-03	1.7905389e-09	1.7438244e-18	-4.5280924e-22	1.3245132e-19	1.4950051e-09
1623	4.5994184e-02	3.1146248e-04	1.2399761e-03	1.7908349e-09	1.7532276e-18	6.1669201e-22	1.7066690e-19	1.4950753e-09
1624	4.6023782e-02	3.1146248e-04	1.2397396e-03	1.7911289e-09	2.6813698e-19	-3.0834601e-22	-1.6130154e-19	1.4951455e-09
1625	4.6053381e-02	3.1146248e-04	1.2395033e-03	1.7914209e-09	-1.0196374e-18	-2.8146311e-22	-4.4984004e-20	1.4952157e-09
1626	4.6082980e-02	3.1146248e-04	1.2392674e-03	1.7917110e-09	4.1119217e-19	-5.2813621e-22	8.8000589e-20	1.4952858e-09
1627	4.6112580e-02	3.1146248e-04	1.2390318e-03	1.7919997e-09	-2.2890724e-18	-2.1673953e-22	-1.0575943e-19	1.4953559e-09
1628	4.6142179e-02	3.1146248e-04	1.2387964e-03	1.7922864e-09	2.9078044e-18	3.6396070e-22	-4.9578330e-20	1.4954259e-09
1629	4.6171779e-02	3.1146248e-04	1.2385613e-03	1.7925709e-09	-2.2886433e-18	-6.4270709e-22	-8.3777028e-21	1.4954959e-09
1630	4.6201379e-02	3.1146248e-04	1.2383265e-03	1.7928534e-09	3.8100404e-20	-2.0066649e-22	7.2295947e-20	1.4955659e-09
1631	4.6230980e-02	3.1146248e-04	1.2380920e-03	1.7931348e-09	-2.2038880e-19	-1.1052927e-21	7.7293380e-20	1.4956357e-09
1632	4.6260580e-02	3.1146248e-04	1.2378578e-03	1.7934152e-09	4.4118151e-19	1.9539099e-22	-3.0655135e-20	1.4957056e-09
1633	4.6290181e-02	3.1146248e-04	1.2376239e-03	1.7936945e-09	-5.9839202e-19	8.2948724e-22	-9.4428228e-20	1.4957754e-09
1634	4.6319782e-02	3.1146248e-04	1.2373902e-03	1.7939723e-09	6.6235444e-19	-5.8254913e-22	-6.6702134e-20	1.4958452e-09
1635	4.6349383e-02	3.1146248e-04	1.2371569e-03	1.7942485e-09	1.5647214e-19	2.1414184e-22	4.2656865e-20	1.4959150e-09
1636	4.6378985e-02	3.1146248e-04	1.2369238e-03	1.7945235e-09	2.9798747e-19	3.5597348e-22	-1.3150272e-19	1.4959847e-09
1637	4.6408587e-02	3.1146248e-04	1.2366910e-03	1.7947972e-09	-1.2206518e-19	-8.5576617e-22	4.4414447e-20	1.4960544e-09
1638	4.6438189e-02	3.1146248e-04	1.2364585e-03	1.7950696e-09	-3.2466833e-19	-5.3214985e-22	-4.2675797e-20	1.4961240e-09
1639	4.6467791e-02	3.1146248e-04	1.2362263e-03	1.7953397e-09	7.6033569e-19	6.1235328e-23	1.5901385e-19	1.4961934e-09
1640	4.6497393e-02	3.1146248e-04	1.2359943e-03	1.7956078e-09	7.6044929e-19	-7.9462945e-22	-1.0094284e-19	1.4962627e-09
1641	4.6526996e-02	3.1146248e-04	1.2357627e-03	1.7958740e-09	1.3111846e-18	3.7618804e-23	2.9035603e-20	1.4963319e-09
1642	4.6556599e-02	3.1146248e-04	1.2355313e-03	1.7961382e-09	-3.1372683e-18	3.6238298e-24	-1.4848887e-19	1.4964011e-09
1643	4.6586202e-02	3.1146248e-04	1.2353002e-03	1.7964004e-09	2.6277146e-18	2.1363339e-22	1.0463175e-19	1.4964702e-09
1644	4.6615805e-02	3.1146248e-04	1.2350694e-03	1.7966598e-09	-2.0227151e-18	1.7317192e-22	-5.7184527e-21	1.4965392e-09
1645	4.6645409e-02	3.1146248e-04	1.2348389e-03	1.7969165e-09	-3.7675997e-19	5.6509250e-22	8.5843844e-20	1.4966082e-09
1646	4.6675013e-02	3.1146248e-04	1.2346086e-03	1.7971709e-09	1.2092922e-19	-9.4828476e-22	-4.3376503e-20	1.4966771e-09
1647	4.6704617e-02	3.1146248e-04	1.2343786e-03	1.7974235e-09	1.8113004e-18	4.9796614e-22	-9.2189441e-20	1.4967460e-09
1648	4.6734222e-02	3.1146248e-04	1.2341489e-03	1.7976745e-09	-1.3041764e-18	6.4389693e-22	5.6234738e-20	1.4968147e-09
1649	4.6763826e-02	3.1146248e-04	1.2339195e-03	1.7979243e-09	-3.7524536e-19	5.3942139e-22	1.0123846e-20	1.4968834e-09
1650	4.6793431e-02	3.1146248e-04	1.2336904e-03	1.7981730e-09	1.6538311e-18	2.6507267e-22	1.2253850e-19	1.4969520e-09
1651	4.6823036e-02	3.1146248e-04	1.2334615e-03	1.7984197e-09	-1.2373883e-18	-9.7532790e-22	-1.9801198e-19	1.4970205e-09
1652	4.6852641e-02	3.1146248e-04	1.2332329e-03	1.7986643e-09	1.0242318e-18	-3.4468291e-22	6.1494863e-20	1.4970891e-09
1653	4.6882247e-02	3.1146248e-04	1.2330046e-03	1.7989068e-09	-2.6535577e-18	-7.1382051e-22	-1.6267761e-19	1.4971576e-09
1654	4.6911853e-02	3.1146248e-04	1.2327766e-03	1.7991472e-09	4.8433535e-19	5.2686818e-22	8.8975621e-20	1.4972260e-09
1655	4.6941459e-02	3.1146248e-04	1.2325488e-03	1.7993851e-09	2.4437018e-18	-1.3409865e-21	6.3216158e-20	1.4972943e-09
1656	4.6971065e-02	3.1146248e-04	1.2323213e-03	1.7996203e-09	5.3910123e-19	1.3680728e-21	-1.5464829e-19	1.4973626e-09
1657	4.7000672e-02	3.1146248e-04	1.2320941e-03	1.7998510e-09	-9.2366146e-20	1.0793682e-22	6.8527657e-20	1.4974309e-09
1658	4.7030278e-02	3.1146248e-04	1.2318672e-03	1.8000785e-09	-5.0689046e-19	7.8160400e-23	-4.5022658e-20	1.4974992e-09
1659	4.7059885e-02	3.1146248e-04	1.2316405e-03	1.8003046e-09	-2.1683704e-18	1.9593333e-22	-1.1464476e-19	1.4975675e-09
1660	4.7089493e-02	3.1146248e-04	1.2314142e-03	1.8005301e-09	-1.6872157e-18	3.5217709e-22	-6.4298475e-20	1.4976357e-09
1661	4.7119100e-02	3.1146248e-04	1.2311880e-03	1.8007542e-09	7.0349551e-19	5.0000993e-24	-6.6454136e-21	1.4977038e-09
1662	4.7148708e-02	3.1146248e-04	1.2309622e-03	1.8009766e-09	7.4473518e-19	-1.0391763e-21	7.5303084e-20	1.4977719e-09
1663	4.7178316e-02	3.1146248e-04	1.2307366e-03	1.8011984e-09	1.3732996e-18	3.9495585e-22	-5.9429625e-20	1.4978399e-09
1664	4.7207924e-02	3.1146248e-04	1.2305113e-03	1.8014184e-09	-1.9344889e-18	1.1202564e-21	-1.4610493e-19	1.4979077e-09
1665	4.7237533e-02	3.1146248e-04	1.2302863e-03	1.8016366e-09	-2.2744438e-19	-2.1563521e-22	7.1321457e-20	1.4979754e-09
1666	4.7267141e-02	3.1146248e-04	1.2300616e-03	1.8018534e-09	8.6080502e-19	3.1217476e-22	-1.2100259e-19	1.4980431e-09
1667	4.7296750e-02	3.1146248e-04	1.2298371e-03	1.8020703e-09	5.5754164e-19	-4.6620755e-22	1.5636801e-20	1.4981107e-09
1668	4.7326359e-02	3.1146248e-04	1.2296129e-03	1.8022859e-09	5.5025888e-19	-3.1414074e-22	-1.3197091e-19	1.4981783e-09
1669	4.7355969e-02	3.1146248e-04	1.2293889e-03	1.8024995e-09	-2.3095323e-18	9.1856381e-22	-3.2996474e-20	1.4982458e-09
1670	4.7385578e-02	3.1146248e-04	1.2291652e-03	1.8027113e-09	4.6425411e-19	1.3954210e-21	-7.5779556e-20	1.4983131e-09
1671	4.7415188e-02	3.1146248e-04	1.2289418e-03	1.8029210e-09	1.9045879e-18	5.8937770e-22	1.5004766e-19	1.4983803e-09
1672	4.7444798e-02	3.1146248e-04	1.2287187e-03	1.8031299e-09	1.9095735e-18	3.9374020e-22	-1.3619684e-20	1.4984476e-09
1673	4.7474409e-02	3.1146248e-04	1.2284958e-03	1.8033373e-09	-1.0756560e-18	-2.0421174e-22	-1.7099349e-20	1.4985147e-09
1674	4.7504019e-02	3.1146248e-04	1.2282732e-03	1.8035420e-09	-3.1000656e-19	1.7936725e-22	-8.3990021e-21	1.4985819e-09
1675	4.7533630e-02	3.1146248e-04	1.2280509e-03	1.8037418e-09	2.7735087e-19	-3.2804750e-23	-2.8402148e-20	1.4986488e-09
1676	4.7563241e-02	3.1146248e-04	1.2278288e-03	1.8039374e-09	-5.4712868e-19	2.1759002e-22	3.1580469e-20	1.4987157e-09
1677	4.7592853e-02	3.1146248e-04	1.2276070e-03	1.8041299e-09	-1.3598069e-19	-6.4992278e-22	8.1135922e-20	1.4987825e-09
1678	4.7622464e-02	3.1146248e-04	1.2273855e-03	1.8043196e-09	1.5306994e-18	-1.2654352e-22	-1.3370403e-20	1.4988492e-09
1679	4.7652076e-02	3.1146248e-04	1.2271642e-03	1.8045081e-09	-4.7364944e-19	1.4328526e-21	1.4427911e-19	1.4989159e-09
1680	4.7681688e-02	3.1146248e-04	1.2269432e-03	1.8046959e-09	5.0057958e-19	-8.2174963e-22	-1.1949665e-19	1.4989825e-09
1681	4.7711301e-02	3.1146248e-04	1.2267224e-03	1.8048817e-09	-6.4701740e-19	3.7519735e-22	-9.8731859e-21	1.4990491e-09
1682	4.7740913e-02	3.1146248e-04	1.2265019e-03	1.8050641e-09	-1.3293253e-19	1.8965480e-22	-2.1557596e-20	1.4991156e-09
1683	4.7770526e-02	3.1146248e-04	1.2262817e-03	1.8052426e-09	-1.1792524e-18	-8.0661028e-23	5.0524963e-20	1.4991821e-09
1684	4.7800139e-02	3.1146248e-04	1.2260618e-03	1.8054184e-09	7.0881361e-19	-8.8268605e-22	1.7107869e-19	1.4992485e-09
1685	4.7829752e-02	3.1146248e-04	1.2258421e-03	1.8055918e-09	-3.7121901e-19	-2.4356080e-22	1.8052885e-20	1.4993148e-09
