# Something went kaputet when restarted, but steady state still fine
step	time	mass	force_x	force_y	force_z	torque_x	torque_y	torque_z
2283	1.0645864e+00	5.2359877e-04	1.7239120e-04	-5.7656266e-20	-2.6316400e-21	3.5806890e-23	4.6448130e-21	-1.6069097e-21
2284	1.0650632e+00	5.2359877e-04	1.7183078e-04	-4.2800437e-20	3.7562401e-20	-7.1589127e-23	-7.3206292e-22	1.8912940e-21
2285	1.0655400e+00	5.2359877e-04	1.7127670e-04	5.5030937e-21	9.9680464e-21	2.5440764e-23	2.6158628e-21	-2.3886708e-21
2286	1.0660169e+00	5.2359877e-04	1.7072883e-04	2.6273012e-20	-2.7616443e-20	3.9048615e-23	4.8418310e-21	-1.3694625e-21
2287	1.0664937e+00	5.2359877e-04	1.7018707e-04	-7.0745046e-21	-4.2409162e-21	-4.0724944e-23	5.8454593e-21	3.9758590e-21
2288	1.0669705e+00	5.2359877e-04	1.6965130e-04	-5.9366516e-20	-1.9917160e-20	-7.8886091e-25	-1.9437533e-21	2.1393908e-21
2289	1.0674474e+00	5.2359877e-04	1.6912141e-04	3.1705898e-20	1.7746215e-20	-3.6780640e-23	-8.5828066e-22	6.1215606e-22
2290	1.0679242e+00	5.2359877e-04	1.6859731e-04	8.7595115e-21	5.9322340e-21	1.6960509e-23	-3.5845840e-21	-3.5025424e-21
2291	1.0684011e+00	5.2359877e-04	1.6807888e-04	-4.3166469e-20	2.7288276e-20	1.7354940e-23	-1.0728508e-21	1.8617117e-22
2292	1.0688779e+00	5.2359877e-04	1.6756604e-04	-4.5897505e-20	4.0389678e-22	-3.8950007e-23	2.7767904e-22	3.4536330e-21
2293	1.0693547e+00	5.2359877e-04	1.6705867e-04	5.0802642e-20	9.2896260e-21	2.8177125e-23	-4.3430737e-21	-4.0137243e-21
2294	1.0698316e+00	5.2359877e-04	1.6655669e-04	-5.4021195e-21	8.8920401e-21	-4.2006843e-23	-5.5220263e-22	-1.9311315e-21
2295	1.0703084e+00	5.2359877e-04	1.6606000e-04	-3.7764349e-20	-2.0851171e-20	-1.8341016e-23	-2.1457017e-22	1.4704367e-21
2296	1.0707852e+00	5.2359877e-04	1.6556851e-04	-4.3570366e-20	-8.5828066e-21	-2.4257473e-23	9.5294397e-22	-5.5535808e-22
2297	1.0712621e+00	5.2359877e-04	1.6508213e-04	4.3620853e-20	-1.1056674e-20	1.7059117e-23	1.6416195e-21	-1.1296488e-21
2298	1.0717389e+00	5.2359877e-04	1.6460079e-04	-3.8105137e-20	-3.2740883e-20	-4.3288742e-23	2.0313168e-22	2.4044480e-21
2299	1.0722158e+00	5.2359877e-04	1.6412438e-04	2.6758162e-21	1.9084123e-20	-1.7749370e-23	-4.4996626e-21	3.4078791e-21
2300	1.0726926e+00	5.2359877e-04	1.6365284e-04	-1.6155871e-21	-1.3530542e-20	1.4593927e-23	-2.1488571e-21	6.1610037e-22
2301	1.0731694e+00	5.2359877e-04	1.6318607e-04	3.0166041e-20	-1.4565528e-20	-1.4593927e-23	3.2974386e-21	-1.2124792e-21
2302	1.0736463e+00	5.2359877e-04	1.6272400e-04	6.0584518e-21	1.8427791e-20	7.0011405e-24	-4.8877822e-21	6.5317683e-22
2303	1.0741231e+00	5.2359877e-04	1.6226656e-04	1.8670760e-20	-9.0876776e-21	2.2088105e-23	-3.8559521e-21	-3.0292259e-22
2304	1.0745999e+00	5.2359877e-04	1.6181367e-04	-2.4536730e-20	-1.1107162e-20	4.0231906e-23	3.9001283e-21	5.7113530e-22
2305	1.0750768e+00	5.2359877e-04	1.6136526e-04	-1.9992891e-20	-2.2443093e-20	5.1275959e-24	1.2558666e-21	-1.2053795e-21
2306	1.0755536e+00	5.2359877e-04	1.6092124e-04	-3.5441943e-20	5.9196122e-21	-1.7749370e-23	5.2080597e-21	-2.2719194e-21
2307	1.0760305e+00	5.2359877e-04	1.6048156e-04	-3.3321485e-21	-1.0116352e-20	2.9286461e-23	3.3510811e-21	6.6895405e-22
2308	1.0765073e+00	5.2359877e-04	1.6004615e-04	4.1967400e-21	2.3426013e-20	1.4988357e-23	2.1835670e-21	-2.5622202e-21
2309	1.0769841e+00	5.2359877e-04	1.5961494e-04	-2.9755833e-20	-4.3721827e-20	3.9245830e-23	1.5146129e-21	-8.3934800e-22
2310	1.0774610e+00	5.2359877e-04	1.5918785e-04	9.4915744e-21	7.9390962e-21	2.5403786e-23	-4.9895452e-21	8.2041534e-22
2311	1.0779378e+00	5.2359877e-04	1.5876484e-04	2.4637704e-20	-4.1702343e-20	-6.4390771e-23	-7.9454070e-21	4.1651856e-22
2312	1.0784146e+00	5.2359877e-04	1.5834583e-04	-4.7811282e-20	-4.9729791e-20	2.6790456e-23	-2.0289502e-21	-1.6660742e-21
2313	1.0788915e+00	5.2359877e-04	1.5793076e-04	-2.5748420e-20	4.9161812e-20	5.4727225e-24	-9.8252626e-22	-2.7594354e-21
2314	1.0793683e+00	5.2359877e-04	1.5751958e-04	5.5737756e-20	2.0699710e-20	-5.3445326e-23	4.8751604e-22	1.6094735e-21
2315	1.0798452e+00	5.2359877e-04	1.5711223e-04	-2.4599838e-20	-2.5120487e-20	3.9443045e-24	-2.7499691e-21	-1.1612033e-21
2316	1.0803220e+00	5.2359877e-04	1.5670864e-04	6.9823656e-20	-2.1381286e-20	-4.9907778e-23	2.8686927e-21	1.2722354e-21
2317	1.0807988e+00	5.2359877e-04	1.5630876e-04	2.5748420e-20	-5.2506582e-21	3.0568360e-23	-1.4641258e-21	2.5495984e-21
2318	1.0812757e+00	5.2359877e-04	1.5591254e-04	-1.6585012e-20	6.4623485e-21	-3.7273678e-23	8.5985839e-23	9.4663309e-23
2319	1.0817525e+00	5.2359877e-04	1.5551992e-04	-1.4641258e-20	2.0851171e-20	8.2522246e-24	9.2454498e-22	1.9689968e-21
2320	1.0822293e+00	5.2359877e-04	1.5513085e-04	-3.1705898e-20	1.9740455e-20	-1.7157725e-23	-1.0428741e-21	6.5948772e-22
2321	1.0827062e+00	5.2359877e-04	1.5474528e-04	6.0584518e-21	5.6040679e-21	2.4257473e-23	-2.9542841e-21	-2.1204581e-21
2322	1.0831830e+00	5.2359877e-04	1.5436315e-04	-2.4536730e-20	8.3934800e-22	5.5220263e-23	-3.3510811e-21	-8.3303712e-22
2323	1.0836598e+00	5.2359877e-04	1.5398442e-04	3.6073031e-20	8.0022050e-21	6.9655493e-23	-2.6359787e-21	-1.1485815e-21
